"NearFut.ppt.Diffs.10","NearFut.ppt.sum.10","NearFut.ppt.Diffs.90","NearFut.ppt.sum.90","ppt_rollsum.10","ppt_rollsum.90","ppt_rollsum.med","NearFut.ppt.Diffs.Med","NearFut.ppt.sum.med ","NearFut.SWP.Deep.Diffs.10","NearFut.SWP.Deep.mean.10","NearFut.SWP.Deep.Diffs.90","NearFut.SWP.Deep.mean.90","SWP.Deep_rollmean.10","SWP.Deep_rollmean.90","SWP.Deep_rollmean.med","NearFut.SWP.Deep.Diffs.Med","NearFut.SWP.Deep.mean.med","NearFut.SWP.Intermediate.Diffs.10","NearFut.SWP.Intermediate.Diffs.90","SWP.Intermediate_rollmean.10","SWP.Intermediate_rollmean.90","SWP.Intermediate_rollmean.med","NearFut.SWP.Intermediate.Diffs.Med","NearFut.SWP.Intermediate.mean.10","NearFut.SWP.Intermediate.mean.90","NearFut.SWP.Intermediate.mean.med","NearFut.SWP.Shallow.Diffs.10","NearFut.SWP.Shallow.mean.10","NearFut.SWP.Shallow.Diffs.90","NearFut.SWP.Shallow.mean.90","SWP.Shallow_rollmean.10","SWP.Shallow_rollmean.90","SWP.Shallow_rollmean.med","NearFut.SWP.Shallow.Diffs.Med","NearFut.SWP.Shallow.mean.med","NearFut.avg_C.Diffs.10","NearFut.avg_C.mean.10","NearFut.avg_C.Diffs.90","NearFut.avg_C.mean.90","NearFut.avg_C.Diffs.Med","NearFut.avg_C.mean.med ","avg_C_rollmean.10","avg_C_rollmean.90","avg_C_rollmean.med","NearFut.VWC.Deep.Diffs.10","NearFut.VWC.Deep.mean.10","NearFut.VWC.Deep.Diffs.90","NearFut.VWC.Deep.mean.90","VWC.Deep_rollmean.10","VWC.Deep_rollmean.90","VWC.Deep_rollmean.med","NearFut.VWC.Deep.Diffs.Med","NearFut.VWC.Deep.mean.med","NearFut.VWC.Intermediate.Diffs.10","NearFut.VWC.Intermediate.mean.10","NearFut.VWC.Intermediate.Diffs.90","NearFut.VWC.Intermediate.mean.90","VWC.Intermediate_rollmean.10","VWC.Intermediate_rollmean.90","VWC.Intermediate_rollmean.med","NearFut.VWC.Intermediate.Diffs.Med","NearFut.VWC.Intermediate.mean.med","NearFut.VWC.Shallow.Diffs.10","NearFut.VWC.Shallow.mean.10","NearFut.VWC.Shallow.Diffs.90","NearFut.VWC.Shallow.mean.90","VWC.Shallow_rollmean.10","VWC.Shallow_rollmean.90","VWC.Shallow_rollmean.med","NearFut.VWC.Shallow.Diffs.Med","NearFut.VWC.Shallow.mean.med"
-0.399516129032258,0,1.82028651612903,2.21980264516129,0,2.879,0.415,0.0187716129032257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0725924835446187,0.109204523804217,-2.00230391255191,-0.0454858896579275,-0.192795292309169,0.0747918416891951,-0.118169720500461,-0.0815576802408629,-0.115970362355885,-0.271908735774316,-1.03327509092868,0.411552507441219,-0.349813847713143,-1.82856654577516,-0.26697752930939,-0.787995570484392,-0.0480447162470428,-0.809411071401405,-1.62350894009217,9.33389313364055,1.98925603686636,12.9466581105991,0.447309032258064,NA,8.65183333333333,12.1491666666667,10.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0147101252122307,0.120174665829119,0.0275769842162852,0.133041524833174,0.0557680168781884,0.155531979881373,0.105157790743242,0.0152662967124444,0.120730837329333,-0.00582353508958217,0.0667190251811205,0.0169634640119706,0.0895060242826733,0.0571568015806483,0.0962781097728536,0.0718030652119813,-0.00125862809053853,0.0712839321801642
-0.396935483870968,0,1.81508793548387,2.21202341935484,0,2.879,0.39,0.0178135483870967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0716627333502747,0.109648851045507,-1.97811023597796,-0.0458673406176012,-0.19297546363012,0.074117550266866,-0.118864778852702,-0.0808786611574702,-0.116409961936111,-0.266757921540353,-1.03288488825485,0.417475357413413,-0.348651609301088,-1.84584940165444,-0.270787905839561,-0.79901658162073,-0.0427688113746723,-0.808895778089173,-1.62355852534562,9.42719032258065,2.02681013824885,13.0775589861751,0.446383870967741,NA,9.10333333333333,12.3178333333333,10.7983333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0144951640552701,0.119995402003935,0.0278771091707446,0.13337734711941,0.0559520446487852,0.155180379526742,0.105131174515268,0.0151118875770477,0.120612125525713,-0.00570208867837994,0.0667258845958013,0.0171620838300164,0.0895900571041977,0.05701127294122,0.0959090643882399,0.0715333051241049,-0.00113164698824373,0.0712963262859375
-0.394354838709677,0,1.80988935483871,2.20424419354839,0,2.879,0.39,0.0168554838709677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0707329831559306,0.110093178286796,-1.95529086006768,-0.0462523600785119,-0.193174002271034,0.0734432588445369,-0.119559837204943,-0.0801996420740774,-0.116849561516337,-0.26160710730639,-1.03249468558103,0.423398207385607,-0.347489370889033,-1.86307175309325,-0.272495289748842,-0.809968740818469,-0.0374929065023018,-0.808380484776942,-1.62360811059908,9.52048751152074,2.06436423963134,13.2084598617512,0.445458709677419,NA,9.34483333333333,12.4975,10.9433333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0142802028983095,0.119816138178752,0.028177234125204,0.133713169405646,0.0561282596909466,0.154829238715106,0.105101881486453,0.0149574784416509,0.120493413722093,-0.00558064226717771,0.0667327440104821,0.0173607036480623,0.0896740899257221,0.056867966427828,0.0957458344578164,0.0712698750260952,-0.00100466588594894,0.0713087203917108
-0.391774193548387,0,1.80469077419355,2.19646496774194,0,2.554,0.245,0.0158974193548387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0698032329615866,0.110537505528086,-1.93375035036603,-0.0466409150134873,-0.19339013569745,0.0727689674222078,-0.120254895557184,-0.0795206229906847,-0.117289161096563,-0.256456293072427,-1.03210448290721,0.429321057357801,-0.346327132476978,-1.88023282903539,-0.291437488330762,-0.820852765314799,-0.0322170016299312,-0.807865191464711,-1.62365769585253,9.61378470046083,2.10191834101383,13.3393607373272,0.444533548387096,NA,9.5,12.62,10.9541666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0140652417413489,0.119636874353568,0.0284773590796634,0.134048991691883,0.0562970141017873,0.154478620003557,0.105070035937539,0.0148030693062541,0.120374701918473,-0.00545919585597548,0.0667396034251628,0.0175593234661082,0.0897581227472465,0.0567268348306795,0.0940178446385241,0.0710125311191916,-0.000877684783654141,0.0713211144974842
-0.389193548387097,0,1.79949219354839,2.18868574193549,0,2.554,0.245,0.0149393548387096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0688734827672426,0.110981832769376,-1.91339137517415,-0.0470329803658121,-0.193623152784549,0.0720946759998787,-0.120949953909425,-0.078841603907292,-0.117728760676789,-0.251305478838465,-1.03171428023338,0.435243907329996,-0.345164894064923,-1.8973318783034,-0.286708923894369,-0.85592494460738,-0.0269410967575607,-0.807349898152479,-1.62370728110599,9.70708188940092,2.13947244239631,13.4702616129032,0.443608387096774,NA,9.7185,12.6815,11.0583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138502805843882,0.119457610528384,0.0287774840341228,0.134384813978119,0.0564587229433404,0.154128576584711,0.105035753350021,0.0146486601708573,0.120255990114853,-0.00533774944477325,0.0667464628398436,0.0177579432841541,0.089842155568771,0.0565878323467478,0.0944355577101448,0.0702119055812319,-0.000750703681359345,0.0713335086032575
-0.386612903225806,0,1.79429361290323,2.18090651612903,0,2.563,0.225,0.0139812903225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0679437325728986,0.111426160010666,-1.89411973408676,-0.0454204263634203,-0.193872397228629,0.0714203845775496,-0.121645012261667,-0.0781625848238993,-0.118168360257016,-0.246154664604502,-1.03132407755956,0.44116675730219,-0.344002655652868,-1.91436816945255,-0.281888611906424,-0.886145317282497,-0.0216651918851902,-0.806834604840248,-1.62375686635945,9.80037907834101,2.1770265437788,13.6011624884793,0.442683225806451,NA,9.8465,12.7271666666667,11.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136353194274276,0.119278346703201,0.0290776089885822,0.134720636264355,0.0566138229299876,0.155592697112964,0.104999141311603,0.0144942510354606,0.120137278311233,-0.00521630303357102,0.0667533222545244,0.0179565631022,0.0899261883902954,0.0564509145242512,0.094870486272256,0.0695547748123423,-0.000623722579064548,0.0713459027090308
-0.384032258064516,0,1.78909503225807,2.17312729032258,0,2.582,0.225,0.0130232258064516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0670139823785545,0.111870487251956,-1.8758462837278,-0.0440181144758275,-0.194137261843923,0.0707460931552205,-0.122340070613908,-0.0774835657405065,-0.118607959837242,-0.241003850370539,-1.03093387488574,0.447089607274384,-0.342840417240813,-1.93134099061839,-0.275387623271351,-0.910274658690714,-0.0163892870128196,-0.806319311528017,-1.6238064516129,9.89367626728111,2.21458064516129,13.7320633640553,0.441758064516129,NA,9.56366666666667,12.8115,11.1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013420358270467,0.119099082878017,0.0293777339430416,0.135056458550591,0.0567627532920831,0.156920688154192,0.104960300301934,0.0143398419000638,0.120018566507614,-0.00509485662236879,0.0667601816692051,0.0181551829202459,0.0900102212118198,0.0563160382098672,0.0954722653933541,0.0690502131052587,-0.000496741476769752,0.0713582968148042
-0.381451612903226,0,1.7838964516129,2.16534806451613,0,2.582,0.245,0.0120651612903225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0660842321842105,0.112314814493245,-1.8584895606366,-0.0437036450002702,-0.194417183602809,0.0700718017328914,-0.123035128966149,-0.0768045466571138,-0.119047559417468,-0.235853036136576,-1.03054367221191,0.453012457246578,-0.341678178828758,-1.94697891923632,-0.265172118044995,-0.931909727848236,-0.0111133821404491,-0.805804018215785,-1.62385603686636,9.9869734562212,2.25213474654378,13.8629642396313,0.440832903225806,NA,9.50283333333333,13.0096666666667,11.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0132053971135064,0.118919819052833,0.029677858897501,0.135392280836828,0.0569059297854047,0.157225884159956,0.104919324377649,0.014185432764667,0.119899854703994,-0.00497341021116656,0.0667670410838859,0.0183538027382918,0.0900942540333442,0.0561930965150195,0.0964553142065086,0.0686120535951086,-0.000369760374474956,0.0713706909205775
-0.378870967741936,0,1.77869787096774,2.15756883870968,0,2.575,0.245,0.0111070967741935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0651544819898665,0.112759141734535,-1.84197760576453,-0.0433870098495761,-0.194711639303725,0.0693975103105623,-0.12373018731839,-0.0761255275737211,-0.119487158997694,-0.230702221902614,-1.03015346953809,0.458935307218773,-0.340515940416703,-1.96382451328588,-0.254085429401027,-0.957503584621033,-0.00583747726807858,-0.805288724903554,-1.62390562211982,10.0802706451613,2.28968884792627,13.9938651152074,0.439907741935483,NA,9.66283333333333,12.8731666666667,11.3133333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129904359565457,0.118740555227649,0.0299779838519604,0.135728103123064,0.057043724085339,0.157536015127169,0.104876301772264,0.0140310236292702,0.119781142900374,-0.00485196379996434,0.0667739004985667,0.0185524225563377,0.0901782868548687,0.0560620568563482,0.097578186965055,0.0681101203433079,-0.00024277927218016,0.0713830850263508
-0.376290322580645,0,1.77349929032258,2.14978961290323,0,2.571,0.245,0.0101490322580645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0642247317955224,0.113203468975825,-1.82624648035048,-0.0430690877290663,-0.19502014177191,0.0687232188882332,-0.124425245670631,-0.0754465084903283,-0.11992675857792,-0.225551407668651,-1.02976326686427,0.464858157190967,-0.339353702004648,-1.98060483239893,-0.24455497610099,-0.982752411076088,-0.000561572395708046,-0.804773431591323,-1.62395520737327,10.1735678341014,2.32724294930876,14.1247659907834,0.438982580645161,NA,9.53883333333333,12.8916666666667,11.4775,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0127754747995851,0.118561291402466,0.0302781088064198,0.1360639254093,0.0571764705402595,0.157850314439187,0.104831315423669,0.0138766144938734,0.119662431096754,-0.00473051738876211,0.0667807599132474,0.0187510423743835,0.0902623196763931,0.0559329376913778,0.0985944053836101,0.0676313897420814,-0.000115798169885363,0.0713954791321242
-0.373709677419355,0,1.76830070967742,2.14201038709678,0,2.571,0.245,0.00919096774193544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0632949816011784,0.113647796217115,-1.81123911407173,-0.0427736655047303,-0.195342236514681,0.0680489274659042,-0.125120304022872,-0.0747674894069356,-0.120366358158146,-0.220400593434688,-1.02937306419044,0.470781007163161,-0.338191463592593,-1.99731923827967,-0.237014706206875,-1.00066953902864,0.00471433247666249,-0.804258138279091,-1.62400479262673,10.2668650230415,2.36479705069125,14.2556668663594,0.438057419354838,NA,9.74633333333333,13.0571666666667,11.5683333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125605136426245,0.118382027577282,0.0305782337608792,0.136399747695537,0.0573044712302632,0.15814502481415,0.10478444343976,0.0137222053584767,0.119543719293134,-0.00460907097755988,0.0667876193279282,0.0189496621924294,0.0903463524979175,0.0558057005711131,0.0994347616363679,0.0673010550022089,1.11829324094329e-05,0.0714078732378975
-0.371129032258065,0,1.76310212903226,2.13423116129032,0,2.571,0.245,0.00823290322580641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0623652314068344,0.114092123458405,-1.79409617591853,-0.0426565653159037,-0.196179300562701,0.067374636043575,-0.125815362375113,-0.0740884703235429,-0.120805957738373,-0.215249779200725,-1.02898286151662,0.476703857135355,-0.337029225180538,-1.9909271303815,-0.230562526088596,-1.01013169177524,0.00999023734903301,-0.80374284496686,-1.62405437788018,10.3601622119816,2.40235115207373,14.3865677419355,0.437132258064516,NA,10.0816666666667,13.1656666666667,11.7791666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123455524856639,0.118202763752098,0.0308783587153386,0.136735569981773,0.0574523462313141,0.15826255969916,0.104663089877505,0.0135677962230799,0.119425007489514,-0.00448762456635765,0.066794478742609,0.0191482820104753,0.0904303853194419,0.0558541996323719,0.100181292505036,0.0671296214594293,0.000138164034704229,0.0714202673436708
-0.368548387096774,0,1.7579035483871,2.12645193548387,0,2.368,0.21,0.00727483870967738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0614354812124904,0.114536450699695,-1.77557011135746,-0.0425403175142134,-0.197107845011973,0.066700344621246,-0.126510420727354,-0.0734094512401502,-0.121245557318599,-0.210098964966762,-1.02859265884279,0.482626707107549,-0.335866986768483,-1.98973031108369,-0.236722568035576,-1.01495739531297,0.0152661422214036,-0.803227551654629,-1.62410396313364,10.4534594009217,2.43990525345622,14.5174686175115,0.436207096774193,NA,10.3495,13.5701666666667,11.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121305913287032,0.118023499926915,0.031178483669798,0.137071392268009,0.0576141847230331,0.158379645364603,0.104529241507166,0.0134133870876831,0.119306295685894,-0.00436617815515542,0.0668013381572897,0.0193469018285212,0.0905144181409663,0.0558633022990421,0.0994680019606266,0.0670429742217779,0.000265145136999026,0.0714326614494442
-0.365967741935484,0,1.75270496774194,2.11867270967742,0,2.368,0.21,0.00631677419354835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0605057310181463,0.114980777940984,-1.75619790216365,-0.0424254492265121,-0.198106147098629,0.0660260531989169,-0.127205479079595,-0.0727304321567574,-0.121685156898825,-0.2049481507328,-1.02820245616897,0.488549557079744,-0.334704748356428,-1.96873892787923,-0.230357262658112,-1.03995459060415,0.0205420470937741,-0.802712258342397,-1.6241535483871,10.5467565898618,2.47745935483871,14.6483694930876,0.435281935483871,NA,10.2505,13.7378333333333,12.1883333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119156301717426,0.117844236101731,0.0314786086242574,0.137407214554246,0.0577857265874053,0.158495741711009,0.104386228757266,0.0132589779522863,0.119187583882275,-0.00424473174395319,0.0668081975719705,0.0195455216465671,0.0905984509624908,0.0560240972355245,0.100205476549467,0.0666023733153424,0.000392126239293822,0.0714450555552175
-0.363387096774194,0,1.74750638709678,2.11089348387097,0,2.368,0.47,0.00535870967741932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0595759808238023,0.115425105182274,-1.73651268473849,-0.0423124865864051,-0.199161196692321,0.0653517617765878,-0.127900537431836,-0.0720514130733647,-0.122124756479051,-0.199797336498837,-1.02781225349515,0.494472407051938,-0.333542509944373,-1.95376726351401,-0.223425392703189,-1.02657435243611,0.0258179519661446,-0.802196965030166,-1.62420313364055,10.6400537788018,2.5150134562212,14.7792703686636,0.434356774193548,NA,10.2455,13.6958333333333,12.2475,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011700669014782,0.117664972276547,0.0317787335787168,0.137743036840482,0.0579625215704571,0.158610302328375,0.104236078758635,0.0131045688168895,0.119068872078655,-0.00412328533275096,0.0668150569866513,0.019744141464613,0.0906824837840152,0.0561401181690372,0.101038640835232,0.0668365178544385,0.000519107341588618,0.0714574496609908
-0.360806451612903,0,1.74230780645161,2.10311425806452,0,2.557,0.47,0.00440064516129029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0586462306294583,0.115869432423564,-1.71694469412515,-0.0422019009393916,-0.2002649729888,0.0646774703542587,-0.128595595784078,-0.071372393989972,-0.122564356059277,-0.194646522264874,-1.02742205082132,0.500395257024132,-0.332380271532318,-1.9442677330481,-0.21683788582436,-0.979614213244506,0.0310938568385151,-0.801681671717935,-1.62425271889401,10.7333509677419,2.55256755760369,14.9101712442396,0.433431612903225,NA,10.3456666666667,13.6881666666667,12.3116666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114857078578214,0.117485708451363,0.0320788585331762,0.138078859126718,0.05814080654372,0.158722829498224,0.104080072454283,0.0129501596814928,0.118950160275035,-0.00400183892154873,0.066821916401332,0.0199427612826589,0.0907665166055396,0.0562143211022503,0.101861441260688,0.0676900360546948,0.000646088443883414,0.0714698437667642
-0.358225806451613,0,1.73710922580645,2.09533503225807,0,2.507,0.47,0.00344258064516125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0577164804351143,0.116313759664854,-1.69775848375863,-0.0420940886116833,-0.201412519417991,0.0640031789319296,-0.129290654136319,-0.0706933749065792,-0.123003955639503,-0.189495708030911,-1.0270318481475,0.506318106996326,-0.331218033120263,-1.94016779586409,-0.210559495144073,-0.963374810703871,0.0363697617108857,-0.801166378405703,-1.62430230414746,10.826648156682,2.59012165898618,15.0410721198157,0.432506451612903,NA,10.5051666666667,13.8608333333333,12.3675,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0112707467008607,0.11730644462618,0.0323789834876356,0.138414681412955,0.058318138482928,0.158832896037167,0.103919034232207,0.012795750546096,0.118831448471415,-0.0038803925103465,0.0668287758160128,0.0201413811007048,0.090850549427064,0.0562464891182746,0.102675754241969,0.0679973783077404,0.000773069546178211,0.0714822378725375
-0.355645161290323,0,1.73191064516129,2.08755580645161,0,2.372,0.47,0.00248451612903222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0567867302407702,0.116758086906144,-1.67911074468831,-0.0419891029658928,-0.202600655823306,0.0633288875096005,-0.12998571248856,-0.0700143558231865,-0.12344355521973,-0.184344893796949,-1.02664164547368,0.51224095696852,-0.330055794708208,-1.93801586380774,-0.205751091471905,-0.931345225261051,0.0416456665832562,-0.800651085093472,-1.62435188940092,10.9199453456221,2.62767576036867,15.1719729953917,0.43158129032258,NA,10.5451666666667,13.9928333333333,12.4283333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0110557855439001,0.117127180800996,0.032679108442095,0.138750503699191,0.0584929514892786,0.158940421669992,0.10375352406328,0.0126413414106992,0.118712736667795,-0.00375894609914427,0.0668356352306936,0.0203400009187506,0.0909345822485885,0.0562634077245803,0.103320568246304,0.0686233212457058,0.000900050648473007,0.0714946319783108
-0.353064516129032,0,1.72671206451613,2.07977658064516,0,2.417,0.31,0.0015264516129032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0558569800464262,0.117202414147433,-1.66109434993372,-0.0418870135122305,-0.20382803581437,0.0626545960872714,-0.130680770840801,-0.0693353367397938,-0.123883154799956,-0.179194079562986,-1.02625144279985,0.518163806940715,-0.328893556296153,-1.93543140710393,-0.199975244387304,-0.927051455925704,0.0469215714556268,-0.800135791781241,-1.62440147465438,11.0132425345622,2.66522986175115,15.3028738709677,0.430656129032258,NA,10.6035,14.3273333333333,12.7033333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108408243869395,0.116947916975812,0.0329792333965544,0.139086325985427,0.0586642056437843,0.159045309241519,0.103583837636297,0.0124869322753024,0.118594024864175,-0.00363749968794204,0.0668424946453743,0.0205386207367965,0.0910186150701129,0.0562837584488753,0.10412091634789,0.0687093113318534,0.0010270317507678,0.0715070260840842
-0.350483870967742,0,1.72151348387097,2.07199735483871,0,2.422,0.31,0.000568387096774169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0549272298520822,0.117646741388723,-1.64828116734395,-0.0417881676838192,-0.205094088320686,0.0619803046649423,-0.131375829193042,-0.068656317656401,-0.124322754380182,-0.174043265329023,-1.02586124012603,0.524086656912909,-0.327731317884098,-1.93241987823429,-0.194433005674184,-0.913339803663782,0.0521974763279973,-0.799620498469009,-1.62445105990783,11.1065397235023,2.70278396313364,15.4337747465438,0.429730967741935,NA,10.6808333333333,14.547,12.9133333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0106258632299789,0.116768653150629,0.0332793583510138,0.139422148271664,0.0587874439528112,0.159147174342836,0.103410160047523,0.0123325231399057,0.118475313060555,-0.00351605327673982,0.0668493540600551,0.0207372405548424,0.0911026478916373,0.0563075156739506,0.104917010526854,0.0689873364767466,0.0011540128530626,0.0715194201898575
-0.347903225806452,0,1.71631490322581,2.06421812903226,0,2.278,0.315,-0.000389677419354865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0539974796577381,0.118091068630013,-1.64285445085471,-0.0417633233055307,-0.2014346964515,0.0613060132426132,-0.132070887545283,-0.0679772985730083,-0.124762353960408,-0.16889245109506,-1.02547103745221,0.530009506885103,-0.326569079472043,-1.92899217768049,-0.19006399165527,-0.912051736634117,0.0574733812003678,-0.799105205156778,-1.62450064516129,11.1998369124424,2.74033806451613,15.5646756221198,0.428805806451613,NA,10.785,14.7621666666667,13.0375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104109020730182,0.116589389325445,0.0335794833054732,0.1397579705579,0.058840006213492,0.159172825768115,0.103915933563695,0.0121781140045089,0.118356601256936,-0.00339460686553759,0.0668562134747358,0.0209358603728883,0.0911866807131617,0.056334613304433,0.105565192307342,0.0690137264264443,0.0012809939553574,0.0715318142956308
-0.345322580645161,0,1.71111632258065,2.05643890322581,0,2.156,0.315,-0.00134774193548389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0530677294633941,0.118535395871303,-1.63767186448335,-0.0421908871742241,-0.196670248680487,0.0606317218202841,-0.132765945897524,-0.0672982794896156,-0.125201953540634,-0.163741636861098,-1.02508083477838,0.535932356857297,-0.325406841059988,-1.92516359521311,-0.204438358921619,-0.919165745591964,0.0627492860727383,-0.798589911844547,-1.62455023041475,11.2931341013825,2.77789216589862,15.6955764976959,0.42788064516129,NA,10.8285,14.9928333333333,12.9991666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0101959409160576,0.116410125500261,0.0338796082599326,0.140093792844136,0.0588904102911284,0.15873405714823,0.104592220328136,0.0120237048691121,0.118237889453316,-0.00327316045433536,0.0668630728894166,0.0211344801909342,0.0912707135346862,0.0563649525482376,0.103499942613356,0.0688685625274439,0.00140797505765219,0.0715442084014042
-0.342741935483871,0,1.70591774193548,2.04865967741936,0,2.156,0.315,-0.00230580645161292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0521379792690501,0.118979723112593,-1.63273698135376,-0.0426288785992246,-0.192057333319669,0.059957430397955,-0.133461004249765,-0.0666192604062229,-0.12564155312086,-0.158590822627135,-1.02469063210456,0.541855206829492,-0.324244602647932,-1.92094523779906,-0.224006692509731,-0.904028697729207,0.0680251909451089,-0.798074618532315,-1.6245998156682,11.3864312903226,2.81544626728111,15.8264773732719,0.426955483870967,NA,10.9911666666667,15.1625,12.8666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00998097975909699,0.116230861675078,0.034179733214392,0.140429615130373,0.0589385940825743,0.158290409146498,0.105267138301612,0.0118692957337153,0.118119177649696,-0.00315171404313313,0.0668699323040974,0.0213331000089801,0.0913547463562106,0.0563984694484741,0.100967517596576,0.0691791760596911,0.00153495615994699,0.0715566025071775
-0.340161290322581,0,1.70071916129032,2.0408804516129,0,2.156,0.335,-0.00326387096774195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0512082290747061,0.119424050353882,-1.62805602689424,-0.0430769290081557,-0.187593131096381,0.0592831389756259,-0.134156062602006,-0.0659402413228301,-0.126081152701087,-0.153440008393172,-1.02430042943074,0.547778056801686,-0.323082364235877,-1.916349273546,-0.24316467096119,-0.893238802427836,0.0733010958174794,-0.797559325220084,-1.62464940092166,11.4797284792627,2.8530003686636,15.9573782488479,0.426030322580645,NA,11.1656666666667,15.4223333333333,12.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00976601860213637,0.116051597849894,0.0344798581688514,0.140765437416609,0.0589844699036229,0.157842527082278,0.105940209688397,0.0117148865983185,0.118000465846076,-0.0030302676319309,0.0668767917187781,0.021531719827026,0.091438779177735,0.0564350932681593,0.0987468571650815,0.0694046495687127,0.00166193726224178,0.0715689966129508
-0.33758064516129,0,1.69552058064516,2.03310122580645,0,2.057,0.35,-0.00422193548387099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050278478880362,0.119868377595172,-1.62363367054824,-0.0435361034307924,-0.183273638631311,0.0586088475532968,-0.134851120954248,-0.0652612222394374,-0.126520752281313,-0.148289194159209,-1.02391022675691,0.55370090677388,-0.321920125823822,-1.9113792441218,-0.261340267670993,-0.882101153837423,0.0785770006898499,-0.797044031907852,-1.62469898617511,11.5730256682028,2.89055447004609,16.088279124424,0.425105161290322,NA,11.2831666666667,15.7358333333333,13.1516666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00955105744517575,0.11587233402471,0.0347799831233108,0.141101259702845,0.0590279656006206,0.157389627043414,0.106611129281246,0.0115604774629218,0.117881754042456,-0.00290882122072867,0.0668836511334589,0.0217303396450719,0.0915228119992594,0.0564748237452622,0.0968365505230101,0.069641050105536,0.00178891836453658,0.0715813907187242
-0.335,0,1.690322,2.025322,0,2.057,0.4,-0.00518000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049348728686018,0.120312704836462,-1.61948402364869,-0.0440125591331583,-0.179094704635687,0.0579345561309677,-0.135546179306489,-0.0645822031560447,-0.126960351861539,-0.143138379925247,-1.02352002408309,0.559623756746074,-0.320757887411767,-1.90604582728752,-0.278254599130967,-0.870665944380184,0.0838529055622205,-0.796528738595621,-1.62474857142857,11.6663228571429,2.92810857142857,16.21918,0.42418,NA,11.346,15.8015,13.2833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00933609628821512,0.115693070199526,0.0350801080777702,0.141437081989082,0.0590689162429352,0.156926055605199,0.107279625180183,0.011406068327525,0.117763042238836,-0.00278737480952644,0.0668905105481397,0.0219289594631177,0.0916068448207839,0.0565176054658706,0.0952046751721319,0.0698877466713489,0.00191589946683138,0.0715937848244975
