"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
16,"16","propMissAct_0.05_autoCorr_0.12","MAR","Data Deletion Simple","ar1",0.158627388181126,"A",0.0534077239903698
16,"16","propMissAct_0.1_autoCorr_0","MAR","Data Deletion Simple","ar1",0.165466534246366,"B",0.0547155921599784
16,"16","propMissAct_0.15_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.189908938116986,"C",0.0558580395674573
16,"16","propMissAct_0.2_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.183749717997236,"D",0.0581154523871075
16,"16","propMissAct_0.23_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.154849264908523,"E",0.0595329255128997
16,"16","propMissAct_0.32_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.157224379265783,"F",0.0630075436457618
16,"16","propMissAct_0.32_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.0786268280599327,"G",0.0634289558336052
16,"16","propMissAct_0.39_autoCorr_0.09","MAR","Data Deletion Simple","ar1",0.134297128864473,"H",0.0676989442809854
16,"16","propMissAct_0.45_autoCorr_0.07","MAR","Data Deletion Simple","ar1",-0.0103078611396968,"I",0.07111906181728
16,"16","propMissAct_0.49_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.0755788165757696,"J",0.0734591104050332
16,"16","propMissAct_0.55_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.189393595307769,"K",0.0768168321151581
16,"16","propMissAct_0.61_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.155475919167666,"L",0.0828175928917436
16,"16","propMissAct_0.64_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.094749713250127,"M",0.0897176936487141
16,"16","propMissAct_0.69_autoCorr_0.1","MAR","Data Deletion Simple","ar1",0.187280418105268,"N",0.0952133324737957
16,"16","propMissAct_0.78_autoCorr_0.06","MAR","Data Deletion Simple","ar1",0.130284510752477,"O",0.109854632348159
16,"16","propMissAct_0.05_autoCorr_0.12","MAR","Data Deletion Simple","intercept",-0.140802491090551,"A",0.0612294799280409
16,"16","propMissAct_0.1_autoCorr_0","MAR","Data Deletion Simple","intercept",-0.1455027738124,"B",0.064570650960622
16,"16","propMissAct_0.15_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-0.177114635186001,"C",0.0653106938266092
16,"16","propMissAct_0.2_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-0.182621538682853,"D",0.0688926047617576
16,"16","propMissAct_0.23_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-0.128979871991549,"E",0.068937714800163
16,"16","propMissAct_0.32_autoCorr_0.03","MAR","Data Deletion Simple","intercept",-0.176581735205623,"F",0.0696278562114789
16,"16","propMissAct_0.32_autoCorr_0.04","MAR","Data Deletion Simple","intercept",-0.0637468314818803,"G",0.0678880087432936
16,"16","propMissAct_0.39_autoCorr_0.09","MAR","Data Deletion Simple","intercept",-0.132092347141709,"H",0.0747462138812151
16,"16","propMissAct_0.45_autoCorr_0.07","MAR","Data Deletion Simple","intercept",-0.219948509547213,"I",0.0671348326374852
16,"16","propMissAct_0.49_autoCorr_0.04","MAR","Data Deletion Simple","intercept",-0.167997658430265,"J",0.0765357772364273
16,"16","propMissAct_0.55_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-0.152029415711075,"K",0.0959697547643132
16,"16","propMissAct_0.61_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-0.245593999412688,"L",0.0981655693789767
16,"16","propMissAct_0.64_autoCorr_0.03","MAR","Data Deletion Simple","intercept",-0.213516611561583,"M",0.089704879957426
16,"16","propMissAct_0.69_autoCorr_0.1","MAR","Data Deletion Simple","intercept",-0.0532477708010761,"N",0.109893093140794
16,"16","propMissAct_0.78_autoCorr_0.06","MAR","Data Deletion Simple","intercept",-0.0791844220398649,"O",0.124436349509822
16,"16","propMissAct_0.05_autoCorr_0.12","MAR","Data Deletion Simple","light",0.352940089933675,"A",0.0510469367630591
16,"16","propMissAct_0.1_autoCorr_0","MAR","Data Deletion Simple","light",0.382211282590645,"B",0.0535035146190807
16,"16","propMissAct_0.15_autoCorr_0.01","MAR","Data Deletion Simple","light",0.349799083538029,"C",0.0526803840869621
16,"16","propMissAct_0.2_autoCorr_0.01","MAR","Data Deletion Simple","light",0.331582358052091,"D",0.0552099439023912
16,"16","propMissAct_0.23_autoCorr_0.01","MAR","Data Deletion Simple","light",0.334871659768389,"E",0.0559466507334166
16,"16","propMissAct_0.32_autoCorr_0.03","MAR","Data Deletion Simple","light",0.376041373066889,"F",0.0588297194304696
16,"16","propMissAct_0.32_autoCorr_0.04","MAR","Data Deletion Simple","light",0.372905999643879,"G",0.0595531320734226
16,"16","propMissAct_0.39_autoCorr_0.09","MAR","Data Deletion Simple","light",0.424982241742655,"H",0.0660457293589521
16,"16","propMissAct_0.45_autoCorr_0.07","MAR","Data Deletion Simple","light",0.369627869800875,"I",0.0615136941875349
16,"16","propMissAct_0.49_autoCorr_0.04","MAR","Data Deletion Simple","light",0.462896710766554,"J",0.0729920326565432
16,"16","propMissAct_0.55_autoCorr_0.01","MAR","Data Deletion Simple","light",0.417920940002008,"K",0.0812306204606017
16,"16","propMissAct_0.61_autoCorr_0.01","MAR","Data Deletion Simple","light",0.43159693282878,"L",0.0868354608830126
16,"16","propMissAct_0.64_autoCorr_0.03","MAR","Data Deletion Simple","light",0.337708643673799,"M",0.078700519512656
16,"16","propMissAct_0.69_autoCorr_0.1","MAR","Data Deletion Simple","light",0.28428890604416,"N",0.0814707990201763
16,"16","propMissAct_0.78_autoCorr_0.06","MAR","Data Deletion Simple","light",0.374379133734957,"O",0.12045822154305
16,"16","propMissAct_0.05_autoCorr_0.12","MAR","Data Deletion Simple","discharge",-1.48761629051566,"A",0.0484506773032609
16,"16","propMissAct_0.1_autoCorr_0","MAR","Data Deletion Simple","discharge",-1.48384115615711,"B",0.0502320796730627
16,"16","propMissAct_0.15_autoCorr_0.01","MAR","Data Deletion Simple","discharge",-1.50911234633021,"C",0.0495746443325429
16,"16","propMissAct_0.2_autoCorr_0.01","MAR","Data Deletion Simple","discharge",-1.47996523761555,"D",0.0546283819844226
16,"16","propMissAct_0.23_autoCorr_0.01","MAR","Data Deletion Simple","discharge",-1.42774776913804,"E",0.0541628137011982
16,"16","propMissAct_0.32_autoCorr_0.03","MAR","Data Deletion Simple","discharge",-1.51934771613712,"F",0.0534676096838016
16,"16","propMissAct_0.32_autoCorr_0.04","MAR","Data Deletion Simple","discharge",-1.47973651011314,"G",0.0608475491865599
16,"16","propMissAct_0.39_autoCorr_0.09","MAR","Data Deletion Simple","discharge",-1.44369665241204,"H",0.0617797577578421
16,"16","propMissAct_0.45_autoCorr_0.07","MAR","Data Deletion Simple","discharge",-1.48331181111148,"I",0.0671195492926955
16,"16","propMissAct_0.49_autoCorr_0.04","MAR","Data Deletion Simple","discharge",-1.52948690169815,"J",0.0654507064310652
16,"16","propMissAct_0.55_autoCorr_0.01","MAR","Data Deletion Simple","discharge",-1.55531397795971,"K",0.0732798408444449
16,"16","propMissAct_0.61_autoCorr_0.01","MAR","Data Deletion Simple","discharge",-1.45871548704603,"L",0.0839096765233756
16,"16","propMissAct_0.64_autoCorr_0.03","MAR","Data Deletion Simple","discharge",-1.5784882673338,"M",0.0773927019873865
16,"16","propMissAct_0.69_autoCorr_0.1","MAR","Data Deletion Simple","discharge",-1.57662710570743,"N",0.0795472420790875
16,"16","propMissAct_0.78_autoCorr_0.06","MAR","Data Deletion Simple","discharge",-1.54350330352337,"O",0.103869000876039
16,"16","propMissAct_0.05_autoCorr_0.12","MAR","Data Deletion Simple","sigma",0.921142388328817,"A",NA
16,"16","propMissAct_0.1_autoCorr_0","MAR","Data Deletion Simple","sigma",0.949466853044185,"B",NA
16,"16","propMissAct_0.15_autoCorr_0.01","MAR","Data Deletion Simple","sigma",0.868575155683888,"C",NA
16,"16","propMissAct_0.2_autoCorr_0.01","MAR","Data Deletion Simple","sigma",0.924510429116379,"D",NA
16,"16","propMissAct_0.23_autoCorr_0.01","MAR","Data Deletion Simple","sigma",0.953158356738445,"E",NA
16,"16","propMissAct_0.32_autoCorr_0.03","MAR","Data Deletion Simple","sigma",0.858351272272984,"F",NA
16,"16","propMissAct_0.32_autoCorr_0.04","MAR","Data Deletion Simple","sigma",0.968406957560524,"G",NA
16,"16","propMissAct_0.39_autoCorr_0.09","MAR","Data Deletion Simple","sigma",0.93463758048935,"H",NA
16,"16","propMissAct_0.45_autoCorr_0.07","MAR","Data Deletion Simple","sigma",0.924425487691428,"I",NA
16,"16","propMissAct_0.49_autoCorr_0.04","MAR","Data Deletion Simple","sigma",0.927768986294767,"J",NA
16,"16","propMissAct_0.55_autoCorr_0.01","MAR","Data Deletion Simple","sigma",0.979488205800516,"K",NA
16,"16","propMissAct_0.61_autoCorr_0.01","MAR","Data Deletion Simple","sigma",0.981695917522732,"L",NA
16,"16","propMissAct_0.64_autoCorr_0.03","MAR","Data Deletion Simple","sigma",0.838162190101751,"M",NA
16,"16","propMissAct_0.69_autoCorr_0.1","MAR","Data Deletion Simple","sigma",0.896398829467695,"N",NA
16,"16","propMissAct_0.78_autoCorr_0.06","MAR","Data Deletion Simple","sigma",0.957407715323828,"O",NA
16,"16","propMissAct_0.05_autoCorr_0.12","MAR","Data Deletion CC","ar1",0.160255294722151,"A",0.0546293812810894
16,"16","propMissAct_0.1_autoCorr_0","MAR","Data Deletion CC","ar1",0.171068763047739,"B",0.0581833561521901
