"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
276,"276","propMissAct_0.05_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.47314142807671,"A",0.0474066628460973
276,"276","propMissAct_0.09_autoCorr_0.06","MAR","Data Deletion Simple","ar1",0.49993514170885,"B",0.0476399098617245
276,"276","propMissAct_0.16_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.504285667724776,"C",0.0492048208831559
276,"276","propMissAct_0.2_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.463049257380078,"D",0.0520016883874837
276,"276","propMissAct_0.26_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.425315104508991,"E",0.0549757396639665
276,"276","propMissAct_0.29_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.426639928756416,"F",0.0569470217364912
276,"276","propMissAct_0.35_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.412836285590962,"G",0.0589438076195012
276,"276","propMissAct_0.41_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.384580447661098,"H",0.0629289457082483
276,"276","propMissAct_0.43_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.418444460550698,"I",0.0632315266701501
276,"276","propMissAct_0.5_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.309621819178594,"J",0.0709547524724399
276,"276","propMissAct_0.57_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.325191219800355,"K",0.075515409938785
276,"276","propMissAct_0.61_autoCorr_0.06","MAR","Data Deletion Simple","ar1",0.157342297847976,"L",0.0838205561686775
276,"276","propMissAct_0.63_autoCorr_0.09","MAR","Data Deletion Simple","ar1",0.10389230567482,"M",0.0871774154433061
276,"276","propMissAct_0.72_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.169472187163913,"N",0.0978289957893818
276,"276","propMissAct_0.73_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.365671341236861,"O",0.09754255388616
276,"276","propMissAct_0.05_autoCorr_0.05","MAR","Data Deletion Simple","intercept",-0.970675022869437,"A",0.104431580666319
276,"276","propMissAct_0.09_autoCorr_0.06","MAR","Data Deletion Simple","intercept",-0.964466662840633,"B",0.111823963705281
276,"276","propMissAct_0.16_autoCorr_0.02","MAR","Data Deletion Simple","intercept",-1.03139483784054,"C",0.116271850951495
276,"276","propMissAct_0.2_autoCorr_0.05","MAR","Data Deletion Simple","intercept",-1.00484411254581,"D",0.112626112777607
