"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
185,"185","propMissAct_0.07_autoCorr_0.01","MAR","Data Deletion Simple","ar1",-0.00224708510359639,"A",0.0542586510533991
185,"185","propMissAct_0.09_autoCorr_0.04","MAR","Data Deletion Simple","ar1",-0.0390663724214547,"B",0.0547725808688198
185,"185","propMissAct_0.16_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.00912878785445431,"C",0.0571133959134912
185,"185","propMissAct_0.21_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.0806591503623747,"D",0.0584877911031622
185,"185","propMissAct_0.25_autoCorr_0.07","MAR","Data Deletion Simple","ar1",-0.0736975377827439,"E",0.0605196650689135
185,"185","propMissAct_0.26_autoCorr_0.13","MAR","Data Deletion Simple","ar1",-0.0502003102346418,"F",0.0609795318066622
185,"185","propMissAct_0.36_autoCorr_0.01","MAR","Data Deletion Simple","ar1",-0.0522123100017493,"G",0.0661189922598152
185,"185","propMissAct_0.39_autoCorr_0.06","MAR","Data Deletion Simple","ar1",-0.000731017333828876,"H",0.0680066293267545
185,"185","propMissAct_0.46_autoCorr_0","MAR","Data Deletion Simple","ar1",0.0074184908850776,"I",0.071305779507439
185,"185","propMissAct_0.53_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.0337123977555867,"J",0.0782984865953771
185,"185","propMissAct_0.55_autoCorr_0.03","MAR","Data Deletion Simple","ar1",-0.154053149990544,"K",0.0780855821951241
185,"185","propMissAct_0.59_autoCorr_0.09","MAR","Data Deletion Simple","ar1",-0.0896001628547398,"L",0.0819189313956945
185,"185","propMissAct_0.67_autoCorr_0.05","MAR","Data Deletion Simple","ar1",-0.154078385643905,"M",0.0951827828051775
185,"185","propMissAct_0.69_autoCorr_0.02","MAR","Data Deletion Simple","ar1",-0.10683964677391,"N",0.0936147775122928
185,"185","propMissAct_0.75_autoCorr_0.04","MAR","Data Deletion Simple","ar1",-0.0383554059463258,"O",0.106331847150801
185,"185","propMissAct_0.07_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-0.850644231639785,"A",0.0555352517097242
