"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
245,"245","propMissAct_0.06_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.403229613842931,"A",0.0500044142592559
245,"245","propMissAct_0.12_autoCorr_0.06","MAR","Data Deletion Simple","ar1",0.377923542903905,"B",0.0521580093514715
245,"245","propMissAct_0.11_autoCorr_0.1","MAR","Data Deletion Simple","ar1",0.404053304685481,"C",0.0513609710937446
245,"245","propMissAct_0.19_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.385043103675926,"D",0.0540417949191259
245,"245","propMissAct_0.25_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.34940931422331,"E",0.0582074323410563
245,"245","propMissAct_0.31_autoCorr_0.06","MAR","Data Deletion Simple","ar1",0.331041845259324,"F",0.0601654499302346
245,"245","propMissAct_0.39_autoCorr_0.08","MAR","Data Deletion Simple","ar1",0.254229862384563,"G",0.0689892883328889
245,"245","propMissAct_0.41_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.267548716639317,"H",0.0664761868962435
245,"245","propMissAct_0.44_autoCorr_0","MAR","Data Deletion Simple","ar1",0.260112034191614,"I",0.0699545002644426
245,"245","propMissAct_0.48_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.28724317070043,"J",0.0703972309160617
245,"245","propMissAct_0.54_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.301274699616248,"K",0.0740347662618378
245,"245","propMissAct_0.55_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.259252246340792,"L",0.0766570715761676
245,"245","propMissAct_0.63_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.104296090005916,"M",0.0873966743494
245,"245","propMissAct_0.72_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.251965323846249,"N",0.0957639962087506
245,"245","propMissAct_0.78_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.0443428899240201,"O",0.113950904326747
245,"245","propMissAct_0.06_autoCorr_0.03","MAR","Data Deletion Simple","intercept",-0.156946072221876,"A",0.0903281240300826
245,"245","propMissAct_0.12_autoCorr_0.06","MAR","Data Deletion Simple","intercept",-0.131032212033517,"B",0.0907698933491334
245,"245","propMissAct_0.11_autoCorr_0.1","MAR","Data Deletion Simple","intercept",-0.175258429496343,"C",0.0927907989078652
245,"245","propMissAct_0.19_autoCorr_0.02","MAR","Data Deletion Simple","intercept",-0.157864217348958,"D",0.0966305202891636
245,"245","propMissAct_0.25_autoCorr_0.05","MAR","Data Deletion Simple","intercept",-0.131754477609003,"E",0.0963156597781502
245,"245","propMissAct_0.31_autoCorr_0.06","MAR","Data Deletion Simple","intercept",-0.0976697181504581,"F",0.0973196756518275
245,"245","propMissAct_0.39_autoCorr_0.08","MAR","Data Deletion Simple","intercept",-0.187205258746356,"G",0.0978858760484682
245,"245","propMissAct_0.41_autoCorr_0.02","MAR","Data Deletion Simple","intercept",-0.194424453269586,"H",0.10002436045284
245,"245","propMissAct_0.44_autoCorr_0","MAR","Data Deletion Simple","intercept",-0.153976111404596,"I",0.0982409639697347
245,"245","propMissAct_0.48_autoCorr_0.03","MAR","Data Deletion Simple","intercept",-0.0762346393982838,"J",0.108322414806178
245,"245","propMissAct_0.54_autoCorr_0.05","MAR","Data Deletion Simple","intercept",-0.149504655854566,"K",0.113370177171164
245,"245","propMissAct_0.55_autoCorr_0.04","MAR","Data Deletion Simple","intercept",-0.163492913787732,"L",0.112242100273975
245,"245","propMissAct_0.63_autoCorr_0.04","MAR","Data Deletion Simple","intercept",-0.268514233468036,"M",0.0947322512250023
245,"245","propMissAct_0.72_autoCorr_0.05","MAR","Data Deletion Simple","intercept",-0.156635831886564,"N",0.162541242818205
