"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
79,"79","propMissAct_0.04_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.688668758838374,"A",0.0389185975732952
79,"79","propMissAct_0.08_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.684172918565915,"B",0.0401229821014754
79,"79","propMissAct_0.16_autoCorr_0.11","MAR","Data Deletion Simple","ar1",0.65896545967507,"C",0.0428369194354323
79,"79","propMissAct_0.16_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.697364010579722,"D",0.0409860533001072
79,"79","propMissAct_0.27_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.680607099662569,"E",0.0447531978992252
79,"79","propMissAct_0.3_autoCorr_0","MAR","Data Deletion Simple","ar1",0.645019448975807,"F",0.0480968085663166
79,"79","propMissAct_0.35_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.620409682292554,"G",0.0514294875027879
79,"79","propMissAct_0.37_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.656605899389916,"H",0.0496861885042734
79,"79","propMissAct_0.41_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.576832314756106,"I",0.0563211421892759
79,"79","propMissAct_0.47_autoCorr_0","MAR","Data Deletion Simple","ar1",0.585439920821978,"J",0.0582701025425336
79,"79","propMissAct_0.53_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.617326371843121,"K",0.0598181897808328
79,"79","propMissAct_0.62_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.54971217552486,"L",0.0719540978890157
79,"79","propMissAct_0.65_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.416494545590119,"M",0.0807615603977182
79,"79","propMissAct_0.67_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.483110453403714,"N",0.0808858693466358
79,"79","propMissAct_0.73_autoCorr_0.07","MAR","Data Deletion Simple","ar1",0.419342233028334,"O",0.0941037726050119
79,"79","propMissAct_0.04_autoCorr_0.03","MAR","Data Deletion Simple","intercept",-1.20916456124988,"A",0.180513817272372
79,"79","propMissAct_0.08_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-1.21875504225381,"B",0.184196874976581
79,"79","propMissAct_0.16_autoCorr_0.11","MAR","Data Deletion Simple","intercept",-1.23034790697901,"C",0.183782017011795
79,"79","propMissAct_0.16_autoCorr_0.05","MAR","Data Deletion Simple","intercept",-1.19495348412154,"D",0.200721876674038
79,"79","propMissAct_0.27_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-1.20170625043941,"E",0.202937649245081
79,"79","propMissAct_0.3_autoCorr_0","MAR","Data Deletion Simple","intercept",-1.2147082181433,"F",0.20591680012508
79,"79","propMissAct_0.35_autoCorr_0.04","MAR","Data Deletion Simple","intercept",-1.20196367331331,"G",0.196745647221713
79,"79","propMissAct_0.37_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-1.22921590222132,"H",0.209820720165488
79,"79","propMissAct_0.41_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-1.0838497427979,"I",0.185188574984306
79,"79","propMissAct_0.47_autoCorr_0","MAR","Data Deletion Simple","intercept",-1.15543881775348,"J",0.217121018754012
79,"79","propMissAct_0.53_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-1.29379204667087,"K",0.231129211390816
79,"79","propMissAct_0.62_autoCorr_0.02","MAR","Data Deletion Simple","intercept",-1.21126783560256,"L",0.240866245924605
79,"79","propMissAct_0.65_autoCorr_0.04","MAR","Data Deletion Simple","intercept",-1.11590969680279,"M",0.208449000508986
79,"79","propMissAct_0.67_autoCorr_0.04","MAR","Data Deletion Simple","intercept",-1.10927112745697,"N",0.23328587321599
79,"79","propMissAct_0.73_autoCorr_0.07","MAR","Data Deletion Simple","intercept",-1.31181477845339,"O",0.215173708122851
79,"79","propMissAct_0.04_autoCorr_0.03","MAR","Data Deletion Simple","light",1.07588615396252,"A",0.0440104298518294
79,"79","propMissAct_0.08_autoCorr_0.01","MAR","Data Deletion Simple","light",1.06754697315021,"B",0.045209314045707
79,"79","propMissAct_0.16_autoCorr_0.11","MAR","Data Deletion Simple","light",1.0823004243676,"C",0.0493699501160456
79,"79","propMissAct_0.16_autoCorr_0.05","MAR","Data Deletion Simple","light",1.06045501822272,"D",0.0485608710226207
79,"79","propMissAct_0.27_autoCorr_0.01","MAR","Data Deletion Simple","light",1.10507012025684,"E",0.0517922227312812
79,"79","propMissAct_0.3_autoCorr_0","MAR","Data Deletion Simple","light",1.0838196825544,"F",0.058872676166855
79,"79","propMissAct_0.35_autoCorr_0.04","MAR","Data Deletion Simple","light",1.13265778040843,"G",0.0593360872255032
79,"79","propMissAct_0.37_autoCorr_0.01","MAR","Data Deletion Simple","light",1.05868894193384,"H",0.0574528870016434
79,"79","propMissAct_0.41_autoCorr_0.01","MAR","Data Deletion Simple","light",1.08310216787846,"I",0.0629697956583344
79,"79","propMissAct_0.47_autoCorr_0","MAR","Data Deletion Simple","light",1.04241073991345,"J",0.0727064432004482
79,"79","propMissAct_0.53_autoCorr_0.01","MAR","Data Deletion Simple","light",0.959480389020567,"K",0.0707659211873208
79,"79","propMissAct_0.62_autoCorr_0.02","MAR","Data Deletion Simple","light",1.10058709165149,"L",0.0882019025369039
79,"79","propMissAct_0.65_autoCorr_0.04","MAR","Data Deletion Simple","light",1.08103328052647,"M",0.107309560036429
79,"79","propMissAct_0.67_autoCorr_0.04","MAR","Data Deletion Simple","light",1.01085289196451,"N",0.099154386802932
79,"79","propMissAct_0.73_autoCorr_0.07","MAR","Data Deletion Simple","light",1.00292828414993,"O",0.109423904637064
79,"79","propMissAct_0.04_autoCorr_0.03","MAR","Data Deletion Simple","discharge",-0.577228900263197,"A",0.0509824691608881
79,"79","propMissAct_0.08_autoCorr_0.01","MAR","Data Deletion Simple","discharge",-0.598262610649836,"B",0.0521811987463788
79,"79","propMissAct_0.16_autoCorr_0.11","MAR","Data Deletion Simple","discharge",-0.595899020063517,"C",0.056477691474687
