"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
113,"113","propMissAct_0.05_autoCorr_0.07","MAR","Data Deletion Simple","ar1",0.370395686327757,"A",0.0497324382522225
113,"113","propMissAct_0.12_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.349731545520966,"B",0.0520561677476318
113,"113","propMissAct_0.13_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.342637430266998,"C",0.0528766848892849
113,"113","propMissAct_0.21_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.304900913447597,"D",0.0562341080369791
113,"113","propMissAct_0.24_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.277794939076059,"E",0.0576678251865555
113,"113","propMissAct_0.29_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.270440353054379,"F",0.0597782811776218
113,"113","propMissAct_0.36_autoCorr_0.09","MAR","Data Deletion Simple","ar1",0.297655943506149,"G",0.0625408578701722
113,"113","propMissAct_0.4_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.23813177339504,"H",0.0656634640368776
113,"113","propMissAct_0.43_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.236088610752072,"I",0.0679359130657846
113,"113","propMissAct_0.49_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.14991486727383,"J",0.0738861613391241
113,"113","propMissAct_0.53_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.149367469954588,"K",0.0773278860897307
113,"113","propMissAct_0.56_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.196584535731184,"L",0.0779229014294594
113,"113","propMissAct_0.61_autoCorr_0","MAR","Data Deletion Simple","ar1",0.125403739245612,"M",0.0839640980898793
113,"113","propMissAct_0.68_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.197007247007424,"N",0.092069798707628
113,"113","propMissAct_0.76_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.13549311213189,"O",0.10768279040589
113,"113","propMissAct_0.05_autoCorr_0.07","MAR","Data Deletion Simple","intercept",-0.767209081029547,"A",0.0809645165773897
113,"113","propMissAct_0.12_autoCorr_0.03","MAR","Data Deletion Simple","intercept",-0.790455527084388,"B",0.0835260492237492
113,"113","propMissAct_0.13_autoCorr_0.04","MAR","Data Deletion Simple","intercept",-0.77008507110389,"C",0.086168379763846
113,"113","propMissAct_0.21_autoCorr_0.02","MAR","Data Deletion Simple","intercept",-0.806512817062336,"D",0.0827352874756433
113,"113","propMissAct_0.24_autoCorr_0.02","MAR","Data Deletion Simple","intercept",-0.830476830700013,"E",0.0823323551973667
113,"113","propMissAct_0.29_autoCorr_0.05","MAR","Data Deletion Simple","intercept",-0.685966440736095,"F",0.0878884398309563
113,"113","propMissAct_0.36_autoCorr_0.09","MAR","Data Deletion Simple","intercept",-0.751842732961842,"G",0.0924462590744224
113,"113","propMissAct_0.4_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-0.740420651737604,"H",0.0894974059058362
113,"113","propMissAct_0.43_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-0.759052102866265,"I",0.0938766494554616
113,"113","propMissAct_0.49_autoCorr_0.02","MAR","Data Deletion Simple","intercept",-0.814059457237002,"J",0.0901145189719317
113,"113","propMissAct_0.53_autoCorr_0.03","MAR","Data Deletion Simple","intercept",-0.753401244982479,"K",0.0942199242236577
113,"113","propMissAct_0.56_autoCorr_0.03","MAR","Data Deletion Simple","intercept",-0.825663484480753,"L",0.0945710898798501
113,"113","propMissAct_0.61_autoCorr_0","MAR","Data Deletion Simple","intercept",-0.691532530373335,"M",0.0899206072831245
113,"113","propMissAct_0.68_autoCorr_0.03","MAR","Data Deletion Simple","intercept",-0.692131919996074,"N",0.100970367081732
113,"113","propMissAct_0.76_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-0.551751534841623,"O",0.13092982313628
113,"113","propMissAct_0.05_autoCorr_0.07","MAR","Data Deletion Simple","light",-0.225652871761969,"A",0.0448457832918815
113,"113","propMissAct_0.12_autoCorr_0.03","MAR","Data Deletion Simple","light",-0.195259183903928,"B",0.0483396512223168
113,"113","propMissAct_0.13_autoCorr_0.04","MAR","Data Deletion Simple","light",-0.251887903202431,"C",0.0521776288127875
