"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
226,"226","propMissAct_0.05_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.129363309707241,"A",0.0534631332307015
226,"226","propMissAct_0.1_autoCorr_0.07","MAR","Data Deletion Simple","ar1",0.170963751448625,"B",0.0548551724669601
226,"226","propMissAct_0.13_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.15657625548223,"C",0.0563684217162336
226,"226","propMissAct_0.2_autoCorr_0.14","MAR","Data Deletion Simple","ar1",0.118351271036732,"D",0.058748764004562
226,"226","propMissAct_0.26_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.130059751337689,"E",0.0610398993518527
226,"226","propMissAct_0.32_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.117526677653014,"F",0.064325649930824
226,"226","propMissAct_0.31_autoCorr_0.08","MAR","Data Deletion Simple","ar1",0.180045534436121,"G",0.0619302291370183
226,"226","propMissAct_0.42_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.161332426380183,"H",0.0682439451092983
226,"226","propMissAct_0.47_autoCorr_0","MAR","Data Deletion Simple","ar1",0.0603690438467554,"I",0.0719145091516942
226,"226","propMissAct_0.49_autoCorr_0.02","MAR","Data Deletion Simple","ar1",-0.0458921501627375,"J",0.0743320923352709
226,"226","propMissAct_0.51_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.0133997348326897,"K",0.0773391287568261
226,"226","propMissAct_0.63_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.0477183511887875,"L",0.0871253931717812
226,"226","propMissAct_0.65_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.116867445384326,"M",0.0885636329637225
226,"226","propMissAct_0.67_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.158652972911329,"N",0.0915664097464682
226,"226","propMissAct_0.71_autoCorr_0.08","MAR","Data Deletion Simple","ar1",0.106868346690678,"O",0.0977363139653914
226,"226","propMissAct_0.05_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-1.13372921231496,"A",0.0640600046263022
226,"226","propMissAct_0.1_autoCorr_0.07","MAR","Data Deletion Simple","intercept",-1.11344808966505,"B",0.0675777560580137
226,"226","propMissAct_0.13_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-1.14388306668688,"C",0.0677093953372255
226,"226","propMissAct_0.2_autoCorr_0.14","MAR","Data Deletion Simple","intercept",-1.14347955784869,"D",0.0650403727085881
226,"226","propMissAct_0.26_autoCorr_0.03","MAR","Data Deletion Simple","intercept",-1.1231461887543,"E",0.075379838681283
226,"226","propMissAct_0.32_autoCorr_0.05","MAR","Data Deletion Simple","intercept",-1.10726208081379,"F",0.0762263404398648
226,"226","propMissAct_0.31_autoCorr_0.08","MAR","Data Deletion Simple","intercept",-1.17613538501139,"G",0.0777096886544657
226,"226","propMissAct_0.42_autoCorr_0.05","MAR","Data Deletion Simple","intercept",-1.13934953377807,"H",0.0891599911365338
226,"226","propMissAct_0.47_autoCorr_0","MAR","Data Deletion Simple","intercept",-1.19103405125371,"I",0.0755056787821897
226,"226","propMissAct_0.49_autoCorr_0.02","MAR","Data Deletion Simple","intercept",-1.19352029162332,"J",0.0700899329815803
226,"226","propMissAct_0.51_autoCorr_0.04","MAR","Data Deletion Simple","intercept",-1.17833284833023,"K",0.07988219566167
226,"226","propMissAct_0.63_autoCorr_0.04","MAR","Data Deletion Simple","intercept",-1.08903920365927,"L",0.0950034588632034
226,"226","propMissAct_0.65_autoCorr_0.05","MAR","Data Deletion Simple","intercept",-1.25385338786184,"M",0.106986763853111
226,"226","propMissAct_0.67_autoCorr_0.04","MAR","Data Deletion Simple","intercept",-1.23482782773905,"N",0.110927666709313
226,"226","propMissAct_0.71_autoCorr_0.08","MAR","Data Deletion Simple","intercept",-1.19338901301424,"O",0.110244101644938
226,"226","propMissAct_0.05_autoCorr_0.01","MAR","Data Deletion Simple","light",2.4432357752124,"A",0.0599054190987385
226,"226","propMissAct_0.1_autoCorr_0.07","MAR","Data Deletion Simple","light",2.3999842993468,"B",0.0585998606288198
