"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
283,"283","propMissAct_0.06_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.443225313106907,"A",0.0488800466242827
283,"283","propMissAct_0.09_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.44113337839868,"B",0.0496114334708706
283,"283","propMissAct_0.18_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.384751208506975,"C",0.0539544005231417
283,"283","propMissAct_0.24_autoCorr_0","MAR","Data Deletion Simple","ar1",0.452663476115903,"D",0.054091360794079
283,"283","propMissAct_0.25_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.420913488195485,"E",0.0553908223621678
283,"283","propMissAct_0.31_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.368056256862231,"F",0.059150653413667
283,"283","propMissAct_0.38_autoCorr_0","MAR","Data Deletion Simple","ar1",0.32972189924949,"G",0.064550051884733
283,"283","propMissAct_0.45_autoCorr_0.14","MAR","Data Deletion Simple","ar1",0.280660541639215,"H",0.0688717567625197
283,"283","propMissAct_0.47_autoCorr_0","MAR","Data Deletion Simple","ar1",0.368581337040677,"I",0.0678991212634847
283,"283","propMissAct_0.48_autoCorr_0.07","MAR","Data Deletion Simple","ar1",0.369703498319485,"J",0.0692294951157308
283,"283","propMissAct_0.57_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.102192576042349,"K",0.0827666158634345
283,"283","propMissAct_0.61_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.257739781923851,"L",0.0844075480351955
283,"283","propMissAct_0.65_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.294400727065271,"M",0.0887895801345204
283,"283","propMissAct_0.69_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.117552334483242,"N",0.0961374584816826
283,"283","propMissAct_0.75_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.0261884896528963,"O",0.108282307029033
283,"283","propMissAct_0.06_autoCorr_0.03","MAR","Data Deletion Simple","intercept",1.69579596890486,"A",0.0893652930284712
283,"283","propMissAct_0.09_autoCorr_0.01","MAR","Data Deletion Simple","intercept",1.66896403842587,"B",0.0913125017652287
283,"283","propMissAct_0.18_autoCorr_0.05","MAR","Data Deletion Simple","intercept",1.65921725782155,"C",0.0876367409802252
283,"283","propMissAct_0.24_autoCorr_0","MAR","Data Deletion Simple","intercept",1.69517499183382,"D",0.0996964749818842
283,"283","propMissAct_0.25_autoCorr_0.02","MAR","Data Deletion Simple","intercept",1.68573128582851,"E",0.0982437855839924
283,"283","propMissAct_0.31_autoCorr_0.01","MAR","Data Deletion Simple","intercept",1.68189866007072,"F",0.0947726440943857
283,"283","propMissAct_0.38_autoCorr_0","MAR","Data Deletion Simple","intercept",1.71004546100995,"G",0.0976007716817613
283,"283","propMissAct_0.45_autoCorr_0.14","MAR","Data Deletion Simple","intercept",1.74435704186284,"H",0.100493760184904
283,"283","propMissAct_0.47_autoCorr_0","MAR","Data Deletion Simple","intercept",1.65419206353564,"I",0.107109033539088
283,"283","propMissAct_0.48_autoCorr_0.07","MAR","Data Deletion Simple","intercept",1.69780295825119,"J",0.107874615736882
283,"283","propMissAct_0.57_autoCorr_0.02","MAR","Data Deletion Simple","intercept",1.66648821509613,"K",0.0840655331625676
283,"283","propMissAct_0.61_autoCorr_0.01","MAR","Data Deletion Simple","intercept",1.84555262130132,"L",0.116080862105322
283,"283","propMissAct_0.65_autoCorr_0.04","MAR","Data Deletion Simple","intercept",1.53184405787352,"M",0.12799315121466
283,"283","propMissAct_0.69_autoCorr_0.01","MAR","Data Deletion Simple","intercept",1.62315134532355,"N",0.10415950272963
283,"283","propMissAct_0.75_autoCorr_0.02","MAR","Data Deletion Simple","intercept",1.67750911029901,"O",0.122860492668794
283,"283","propMissAct_0.06_autoCorr_0.03","MAR","Data Deletion Simple","light",0.273648127270282,"A",0.0436909993598392
283,"283","propMissAct_0.09_autoCorr_0.01","MAR","Data Deletion Simple","light",0.244797021470779,"B",0.0434930997968202
283,"283","propMissAct_0.18_autoCorr_0.05","MAR","Data Deletion Simple","light",0.269702758875127,"C",0.0470851968677666
283,"283","propMissAct_0.24_autoCorr_0","MAR","Data Deletion Simple","light",0.279963944664546,"D",0.0461745247798153
283,"283","propMissAct_0.25_autoCorr_0.02","MAR","Data Deletion Simple","light",0.26175368350138,"E",0.0511701731432664
283,"283","propMissAct_0.31_autoCorr_0.01","MAR","Data Deletion Simple","light",0.229850813007162,"F",0.0561939392265046
283,"283","propMissAct_0.38_autoCorr_0","MAR","Data Deletion Simple","light",0.261446494505011,"G",0.0568397186517914
283,"283","propMissAct_0.45_autoCorr_0.14","MAR","Data Deletion Simple","light",0.222528649055848,"H",0.0602700121674788
283,"283","propMissAct_0.47_autoCorr_0","MAR","Data Deletion Simple","light",0.193092807530088,"I",0.0603479350830415
283,"283","propMissAct_0.48_autoCorr_0.07","MAR","Data Deletion Simple","light",0.197194386158863,"J",0.0614893019891307
283,"283","propMissAct_0.57_autoCorr_0.02","MAR","Data Deletion Simple","light",0.322802642443908,"K",0.0713365381007964
283,"283","propMissAct_0.61_autoCorr_0.01","MAR","Data Deletion Simple","light",0.139985352044283,"L",0.0825053979003083
283,"283","propMissAct_0.65_autoCorr_0.04","MAR","Data Deletion Simple","light",0.260363201357992,"M",0.0859481868791714
283,"283","propMissAct_0.69_autoCorr_0.01","MAR","Data Deletion Simple","light",0.256211664341817,"N",0.0856234600148287
283,"283","propMissAct_0.75_autoCorr_0.02","MAR","Data Deletion Simple","light",0.208181615973571,"O",0.122681556739549
283,"283","propMissAct_0.06_autoCorr_0.03","MAR","Data Deletion Simple","discharge",-1.31003494590866,"A",0.0460297461908034
283,"283","propMissAct_0.09_autoCorr_0.01","MAR","Data Deletion Simple","discharge",-1.3312626307683,"B",0.047591290232117
283,"283","propMissAct_0.18_autoCorr_0.05","MAR","Data Deletion Simple","discharge",-1.34281490542966,"C",0.0504859954177835
283,"283","propMissAct_0.24_autoCorr_0","MAR","Data Deletion Simple","discharge",-1.3971057010074,"D",0.0508052393608146
283,"283","propMissAct_0.25_autoCorr_0.02","MAR","Data Deletion Simple","discharge",-1.32600909565553,"E",0.0525055164423643
283,"283","propMissAct_0.31_autoCorr_0.01","MAR","Data Deletion Simple","discharge",-1.26876173913406,"F",0.0582830162041983
283,"283","propMissAct_0.38_autoCorr_0","MAR","Data Deletion Simple","discharge",-1.31819667165193,"G",0.0604198026316056
283,"283","propMissAct_0.45_autoCorr_0.14","MAR","Data Deletion Simple","discharge",-1.26995651057119,"H",0.0683435064281195
283,"283","propMissAct_0.47_autoCorr_0","MAR","Data Deletion Simple","discharge",-1.31719543440674,"I",0.0617153389618404
283,"283","propMissAct_0.48_autoCorr_0.07","MAR","Data Deletion Simple","discharge",-1.35972218850438,"J",0.0728024396204104
283,"283","propMissAct_0.57_autoCorr_0.02","MAR","Data Deletion Simple","discharge",-1.31108933695212,"K",0.0730069325627592
283,"283","propMissAct_0.61_autoCorr_0.01","MAR","Data Deletion Simple","discharge",-1.32630028199395,"L",0.0794437433886776
283,"283","propMissAct_0.65_autoCorr_0.04","MAR","Data Deletion Simple","discharge",-1.41063414826144,"M",0.088415886768103
283,"283","propMissAct_0.69_autoCorr_0.01","MAR","Data Deletion Simple","discharge",-1.22858356660386,"N",0.0889293699722907
283,"283","propMissAct_0.75_autoCorr_0.02","MAR","Data Deletion Simple","discharge",-1.39101990679423,"O",0.131883695410535
283,"283","propMissAct_0.06_autoCorr_0.03","MAR","Data Deletion Simple","sigma",0.851840448110157,"A",NA
283,"283","propMissAct_0.09_autoCorr_0.01","MAR","Data Deletion Simple","sigma",0.870539091660798,"B",NA
283,"283","propMissAct_0.18_autoCorr_0.05","MAR","Data Deletion Simple","sigma",0.876574776764023,"C",NA
283,"283","propMissAct_0.24_autoCorr_0","MAR","Data Deletion Simple","sigma",0.832101199529712,"D",NA
283,"283","propMissAct_0.25_autoCorr_0.02","MAR","Data Deletion Simple","sigma",0.8910965439862,"E",NA
283,"283","propMissAct_0.31_autoCorr_0.01","MAR","Data Deletion Simple","sigma",0.911227306517929,"F",NA
283,"283","propMissAct_0.38_autoCorr_0","MAR","Data Deletion Simple","sigma",0.965355999219244,"G",NA
283,"283","propMissAct_0.45_autoCorr_0.14","MAR","Data Deletion Simple","sigma",1.04640845889945,"H",NA
283,"283","propMissAct_0.47_autoCorr_0","MAR","Data Deletion Simple","sigma",0.8830556452448,"I",NA
283,"283","propMissAct_0.48_autoCorr_0.07","MAR","Data Deletion Simple","sigma",0.871924936502296,"J",NA
283,"283","propMissAct_0.57_autoCorr_0.02","MAR","Data Deletion Simple","sigma",0.877125855393994,"K",NA
