"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
170,"170","propMissAct_0.05_autoCorr_0","MAR","Data Deletion Simple","ar1",0.315153764845339,"A",0.0513072994691993
170,"170","propMissAct_0.09_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.351354490950234,"B",0.0515545852240876
170,"170","propMissAct_0.17_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.354168820904577,"C",0.0541878144246954
170,"170","propMissAct_0.23_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.277545731967368,"D",0.0577537294289037
170,"170","propMissAct_0.2_autoCorr_0.06","MAR","Data Deletion Simple","ar1",0.270373090444943,"E",0.0570115280830436
170,"170","propMissAct_0.32_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.294577108958565,"F",0.060823580309692
170,"170","propMissAct_0.34_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.22620653354168,"G",0.0630148129175261
170,"170","propMissAct_0.42_autoCorr_0.06","MAR","Data Deletion Simple","ar1",0.238165312042279,"H",0.0682561564716338
170,"170","propMissAct_0.44_autoCorr_0","MAR","Data Deletion Simple","ar1",0.19182267084607,"I",0.0688189315462428
170,"170","propMissAct_0.46_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.295597559890401,"J",0.0686888915320682
170,"170","propMissAct_0.53_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.372007030788964,"K",0.0711790051613819
170,"170","propMissAct_0.58_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.301454927895281,"L",0.0772084459756125
170,"170","propMissAct_0.67_autoCorr_0.07","MAR","Data Deletion Simple","ar1",0.302440814071819,"M",0.0870503247486754
170,"170","propMissAct_0.68_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.127049453770622,"N",0.0925765461989254
170,"170","propMissAct_0.77_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.228520984434831,"O",0.107748454922999
170,"170","propMissAct_0.05_autoCorr_0","MAR","Data Deletion Simple","intercept",1.40218712805347,"A",0.080497546462701
170,"170","propMissAct_0.09_autoCorr_0.03","MAR","Data Deletion Simple","intercept",1.36920334049875,"B",0.0871366930129919
170,"170","propMissAct_0.17_autoCorr_0.02","MAR","Data Deletion Simple","intercept",1.41335571512555,"C",0.0899471007964991
170,"170","propMissAct_0.23_autoCorr_0.05","MAR","Data Deletion Simple","intercept",1.37123184197116,"D",0.0858595223794647
170,"170","propMissAct_0.2_autoCorr_0.06","MAR","Data Deletion Simple","intercept",1.40624281031656,"E",0.0811302057898311
170,"170","propMissAct_0.32_autoCorr_0.01","MAR","Data Deletion Simple","intercept",1.39896010718663,"F",0.0925686610368893
170,"170","propMissAct_0.34_autoCorr_0.01","MAR","Data Deletion Simple","intercept",1.38496204614244,"G",0.0897928909717507
170,"170","propMissAct_0.42_autoCorr_0.06","MAR","Data Deletion Simple","intercept",1.42179158685757,"H",0.100352308894541
170,"170","propMissAct_0.44_autoCorr_0","MAR","Data Deletion Simple","intercept",1.38045702010294,"I",0.0886647946086739
170,"170","propMissAct_0.46_autoCorr_0.01","MAR","Data Deletion Simple","intercept",1.39476444979173,"J",0.106240471833772
170,"170","propMissAct_0.53_autoCorr_0.04","MAR","Data Deletion Simple","intercept",1.27712860345783,"K",0.121544831564672
170,"170","propMissAct_0.58_autoCorr_0.02","MAR","Data Deletion Simple","intercept",1.27025344882756,"L",0.106558675689834
170,"170","propMissAct_0.67_autoCorr_0.07","MAR","Data Deletion Simple","intercept",1.22858661747138,"M",0.125284909296253
170,"170","propMissAct_0.68_autoCorr_0.03","MAR","Data Deletion Simple","intercept",1.27896715399159,"N",0.115431047454965
170,"170","propMissAct_0.77_autoCorr_0.04","MAR","Data Deletion Simple","intercept",1.35850321267375,"O",0.171797526999969
170,"170","propMissAct_0.05_autoCorr_0","MAR","Data Deletion Simple","light",1.57350921420139,"A",0.0527154993857501
170,"170","propMissAct_0.09_autoCorr_0.03","MAR","Data Deletion Simple","light",1.57535854584251,"B",0.0541134857260614
170,"170","propMissAct_0.17_autoCorr_0.02","MAR","Data Deletion Simple","light",1.58152888889448,"C",0.0530533800529414
170,"170","propMissAct_0.23_autoCorr_0.05","MAR","Data Deletion Simple","light",1.51948646588327,"D",0.0638841219988866
170,"170","propMissAct_0.2_autoCorr_0.06","MAR","Data Deletion Simple","light",1.57262326385338,"E",0.0573277944087788
