"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
98,"98","propMissAct_0.06_autoCorr_0.07","MAR","Data Deletion Simple","ar1",0.509075595690065,"A",0.046622824026385
98,"98","propMissAct_0.08_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.509228662030701,"B",0.0472028014813113
98,"98","propMissAct_0.17_autoCorr_0.13","MAR","Data Deletion Simple","ar1",0.517063208397355,"C",0.0494695627066642
98,"98","propMissAct_0.19_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.470753330967191,"D",0.0516221524930499
98,"98","propMissAct_0.19_autoCorr_0.06","MAR","Data Deletion Simple","ar1",0.498602291186789,"E",0.0509042296285036
98,"98","propMissAct_0.33_autoCorr_0.06","MAR","Data Deletion Simple","ar1",0.439424679367746,"F",0.0575723905402864
98,"98","propMissAct_0.36_autoCorr_0.09","MAR","Data Deletion Simple","ar1",0.379338968936777,"G",0.061028995567757
98,"98","propMissAct_0.4_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.452507446873919,"H",0.0606654382394802
98,"98","propMissAct_0.41_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.407962864817338,"I",0.06308204377911
98,"98","propMissAct_0.47_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.403774069510612,"J",0.0664665047194773
98,"98","propMissAct_0.6_autoCorr_0.07","MAR","Data Deletion Simple","ar1",0.500759832824745,"K",0.0716768575458161
98,"98","propMissAct_0.62_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.279358540414959,"L",0.0813769465301872
98,"98","propMissAct_0.66_autoCorr_0.1","MAR","Data Deletion Simple","ar1",0.206719486394472,"M",0.0903718549682661
98,"98","propMissAct_0.65_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.301863219591327,"N",0.0854503294240637
98,"98","propMissAct_0.75_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.437783535286855,"O",0.0936134230334606
