"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
4,"4","propMissAct_0.05_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.748283976718335,"A",0.0352748110930339
4,"4","propMissAct_0.13_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.717952423712987,"B",0.0388751964372601
4,"4","propMissAct_0.18_autoCorr_0.07","MAR","Data Deletion Simple","ar1",0.723655276193535,"C",0.0394595972424006
4,"4","propMissAct_0.19_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.715333267541999,"D",0.0403242453314645
4,"4","propMissAct_0.25_autoCorr_0.06","MAR","Data Deletion Simple","ar1",0.652376446674678,"E",0.0456640443301374
4,"4","propMissAct_0.29_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.646616147847667,"F",0.0471616466831712
4,"4","propMissAct_0.37_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.604674542856417,"G",0.0524343702972875
4,"4","propMissAct_0.46_autoCorr_0.11","MAR","Data Deletion Simple","ar1",0.634615327952306,"H",0.0545429703297684
4,"4","propMissAct_0.45_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.675045387253006,"I",0.0515003304639773
4,"4","propMissAct_0.49_autoCorr_0.08","MAR","Data Deletion Simple","ar1",0.619977365949602,"J",0.0571093154547565
4,"4","propMissAct_0.55_autoCorr_0.07","MAR","Data Deletion Simple","ar1",0.597836287023344,"K",0.0618527203798637
4,"4","propMissAct_0.61_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.476565437593305,"L",0.0730784181341411
4,"4","propMissAct_0.65_autoCorr_0.11","MAR","Data Deletion Simple","ar1",0.643587293004283,"M",0.0668433272768176
4,"4","propMissAct_0.73_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.429107180742591,"N",0.0919820282155347
4,"4","propMissAct_0.78_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.389965463782664,"O",0.102729935687448
4,"4","propMissAct_0.05_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-0.57159821114797,"A",0.206231348386264
4,"4","propMissAct_0.13_autoCorr_0.03","MAR","Data Deletion Simple","intercept",-0.555698443252459,"B",0.199397660246734
4,"4","propMissAct_0.18_autoCorr_0.07","MAR","Data Deletion Simple","intercept",-0.600428779953562,"C",0.210590218562587
4,"4","propMissAct_0.19_autoCorr_0.03","MAR","Data Deletion Simple","intercept",-0.590937038762743,"D",0.207015321920267
4,"4","propMissAct_0.25_autoCorr_0.06","MAR","Data Deletion Simple","intercept",-0.613002372268947,"E",0.187511428614608
4,"4","propMissAct_0.29_autoCorr_0.02","MAR","Data Deletion Simple","intercept",-0.653278749104661,"F",0.191134691757492
4,"4","propMissAct_0.37_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-0.629652400388995,"G",0.186803681790088
4,"4","propMissAct_0.46_autoCorr_0.11","MAR","Data Deletion Simple","intercept",-0.476487941959195,"H",0.232304078993197
4,"4","propMissAct_0.45_autoCorr_0.04","MAR","Data Deletion Simple","intercept",-0.665718535133797,"I",0.24477075004408
4,"4","propMissAct_0.49_autoCorr_0.08","MAR","Data Deletion Simple","intercept",-0.603989864800499,"J",0.213314613743006
4,"4","propMissAct_0.55_autoCorr_0.07","MAR","Data Deletion Simple","intercept",-0.440068156999631,"K",0.229430639292365
4,"4","propMissAct_0.61_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-0.558016797177966,"L",0.202023848430707
4,"4","propMissAct_0.65_autoCorr_0.11","MAR","Data Deletion Simple","intercept",-0.407182929226139,"M",0.288076129129734
4,"4","propMissAct_0.73_autoCorr_0.03","MAR","Data Deletion Simple","intercept",-0.394651222404643,"N",0.228190557797909
