"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
107,"107","propMissAct_0.04_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.344217623676579,"A",0.050430015026166
107,"107","propMissAct_0.08_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.327734784112224,"B",0.0519319093524195
107,"107","propMissAct_0.14_autoCorr_0.04","MAR","Data Deletion Simple","ar1",0.32058535632106,"C",0.0537944652271026
107,"107","propMissAct_0.23_autoCorr_0.07","MAR","Data Deletion Simple","ar1",0.297715467282176,"D",0.0574036618571465
107,"107","propMissAct_0.27_autoCorr_0.05","MAR","Data Deletion Simple","ar1",0.19437473246453,"E",0.06034978241098
107,"107","propMissAct_0.28_autoCorr_0","MAR","Data Deletion Simple","ar1",0.262736586312831,"F",0.0604886312988653
107,"107","propMissAct_0.35_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.249069275848433,"G",0.0639069850148101
107,"107","propMissAct_0.4_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.159596166536791,"H",0.0673478769739871
107,"107","propMissAct_0.42_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.295590946526752,"I",0.0665716471608245
107,"107","propMissAct_0.53_autoCorr_0.03","MAR","Data Deletion Simple","ar1",0.195922605986705,"J",0.0756531165849809
107,"107","propMissAct_0.56_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.167669364930928,"K",0.0789456110445575
107,"107","propMissAct_0.61_autoCorr_0.02","MAR","Data Deletion Simple","ar1",0.265208212579275,"L",0.0821823482780271
107,"107","propMissAct_0.64_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.0477216690630842,"M",0.0896926338400003
107,"107","propMissAct_0.64_autoCorr_0.01","MAR","Data Deletion Simple","ar1",0.130289866901788,"N",0.0880898889770043
107,"107","propMissAct_0.74_autoCorr_0.07","MAR","Data Deletion Simple","ar1",-0.0720585734578656,"O",0.105171853505888
107,"107","propMissAct_0.04_autoCorr_0.02","MAR","Data Deletion Simple","intercept",-1.59904194432987,"A",0.08516074352122
107,"107","propMissAct_0.08_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-1.60183810489981,"B",0.0821416807179939
107,"107","propMissAct_0.14_autoCorr_0.04","MAR","Data Deletion Simple","intercept",-1.5742252090145,"C",0.0864323206667145
107,"107","propMissAct_0.23_autoCorr_0.07","MAR","Data Deletion Simple","intercept",-1.56564695469134,"D",0.0934924504519839
107,"107","propMissAct_0.27_autoCorr_0.05","MAR","Data Deletion Simple","intercept",-1.58968048876262,"E",0.0792492465044277
107,"107","propMissAct_0.28_autoCorr_0","MAR","Data Deletion Simple","intercept",-1.60288278904883,"F",0.0894819400415579
107,"107","propMissAct_0.35_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-1.6754409020704,"G",0.0934512203220248
107,"107","propMissAct_0.4_autoCorr_0.02","MAR","Data Deletion Simple","intercept",-1.66847983573691,"H",0.0858952027845907
107,"107","propMissAct_0.42_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-1.57587554467873,"I",0.10406813581014
107,"107","propMissAct_0.53_autoCorr_0.03","MAR","Data Deletion Simple","intercept",-1.60170395063055,"J",0.105309218518813
107,"107","propMissAct_0.56_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-1.66904334691063,"K",0.1002436381161
107,"107","propMissAct_0.61_autoCorr_0.02","MAR","Data Deletion Simple","intercept",-1.50986027645721,"L",0.120886899843656
107,"107","propMissAct_0.64_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-1.62519489352582,"M",0.104255580209129
107,"107","propMissAct_0.64_autoCorr_0.01","MAR","Data Deletion Simple","intercept",-1.70582464896461,"N",0.11460701061841
107,"107","propMissAct_0.74_autoCorr_0.07","MAR","Data Deletion Simple","intercept",-1.55638239090922,"O",0.109237770164243
107,"107","propMissAct_0.04_autoCorr_0.02","MAR","Data Deletion Simple","light",-0.143720606729388,"A",0.0498010059007458
107,"107","propMissAct_0.08_autoCorr_0.01","MAR","Data Deletion Simple","light",-0.142350546506791,"B",0.0506070583114042
107,"107","propMissAct_0.14_autoCorr_0.04","MAR","Data Deletion Simple","light",-0.165024567542282,"C",0.0530281579083264
107,"107","propMissAct_0.23_autoCorr_0.07","MAR","Data Deletion Simple","light",-0.112540429098682,"D",0.0610186986857008
107,"107","propMissAct_0.27_autoCorr_0.05","MAR","Data Deletion Simple","light",-0.183758004364762,"E",0.0597214841688998
107,"107","propMissAct_0.28_autoCorr_0","MAR","Data Deletion Simple","light",-0.176073584916936,"F",0.062932106383548
107,"107","propMissAct_0.35_autoCorr_0.01","MAR","Data Deletion Simple","light",-0.200266481427226,"G",0.0644312347921632
107,"107","propMissAct_0.4_autoCorr_0.02","MAR","Data Deletion Simple","light",-0.219369793444618,"H",0.0646362433241845
107,"107","propMissAct_0.42_autoCorr_0.01","MAR","Data Deletion Simple","light",-0.0732634524781561,"I",0.0668999871008196
107,"107","propMissAct_0.53_autoCorr_0.03","MAR","Data Deletion Simple","light",-0.148642727655249,"J",0.0773156923184105
107,"107","propMissAct_0.56_autoCorr_0.01","MAR","Data Deletion Simple","light",-0.235072210054571,"K",0.0723666134119273
