Date,avg_C.mean.med,avg_C.mean.10,avg_C.mean.90,ppt.mean.med,ppt.mean.10,ppt.mean.90,VWC.Deep.mean.med,VWC.Deep.mean.10,VWC.Deep.mean.90,VWC.Intermediate.mean.med,VWC.Intermediate.mean.10,VWC.Intermediate.mean.90,VWC.Shallow.mean.med,VWC.Shallow.mean.10,VWC.Shallow.mean.90,ppt_rollsum.med,ppt_rollsum.10,ppt_rollsum.90,avgC_rollmean.med,avgC_rollmean.10,avgC_rollmean.90,VWC.Shallow_rollmean.med,VWC.Shallow_rollmean.10,VWC.Shallow_rollmean.90,VWC.Intermediate_rollmean.med,VWC.Intermediate_rollmean.10,VWC.Intermediate_rollmean.90,VWC.Deep_rollmean.med,VWC.Deep_rollmean.10,VWC.Deep_rollmean.90,SWP.Shallow.mean.med,SWP.Shallow.mean.10,SWP.Shallow.mean.90,SWP.Shallow_rollmean.med,SWP.Shallow_rollmean.10,SWP.Shallow_rollmean.90,SWP.Intermediate.mean.med,SWP.Intermediate.mean.10,SWP.Intermediate.mean.90,SWP.Intermediate_rollmean.med,SWP.Intermediate_rollmean.10,SWP.Intermediate_rollmean.90,SWP.Deep.mean.med,SWP.Deep.mean.10,SWP.Deep.mean.90,SWP.Deep_rollmean.med,SWP.Deep_rollmean.10,SWP.Deep_rollmean.90,Time
2020-07-06,22.65,22.65,22.65,0.1,0.1,0.1,0.111072907620926,0.111072685663552,0.111073002745515,0.105858605414759,0.105858467443535,0.105858664545284,0.10484415918946,0.10484413576608,0.104844169228052,2.19,2.19,2.19,21.92,21.92,21.92,0.107881445786396,0.107881388207597,0.107881470463024,0.10613026486184,0.10613016206095,0.106130308919364,0.110967579464314,0.110967382301348,0.110967663962728,-3.29946195242857,-3.29946586294522,-3.29946027649455,-2.83561831342418,-2.83562634220744,-2.83561487252533,-3.13514766856015,-3.1351693459767,-3.13513837829329,-3.09280908972942,-3.09282498242084,-3.09280227860566,-2.42928873981747,-2.42931449286907,-2.42927770289468,-2.44154619257895,-2.44156920604302,-2.44153632974469,Observed
2020-07-07,19.95,19.95,19.95,0,0,0,0.110611564425139,0.110611347176286,0.110611657531791,0.105149235204589,0.10514910275869,0.105149291967118,0.103347974522171,0.103347952152013,0.103347984109382,2.19,2.19,2.19,22.0816666666667,22.0816666666667,22.0816666666667,0.107442278490775,0.107442224806464,0.107442301498337,0.105727886597623,0.105727789334788,0.105727928281696,0.110622466381919,0.110622274659181,0.110622548548806,-3.56088850772738,-3.56089259667126,-3.56088675532457,-2.89764939774517,-2.89765707850315,-2.89764610599916,-3.2489936826389,-3.24901539306661,-3.24898437822266,-3.15576572698797,-3.15578112798291,-3.15575912658891,-2.48352471971423,-2.4835505966902,-2.48351362967976,-2.48222657572402,-2.48224939802698,-2.48221679481337,Observed
2020-07-08,18.15,18.15,18.15,0,0,0,0.110188959702969,0.110188748213479,0.110189050341322,0.104622799923278,0.104622674046175,0.104622853870608,0.10242801118651,0.102427990612527,0.102428020003932,2.23,2.23,2.23,22.025,22.025,22.025,0.107070971941793,0.107070921991234,0.107070993349176,0.105365133745683,0.105365042066075,0.105365173036944,0.110300784837413,0.110300598483231,0.110300864703491,-3.73386753969452,-3.73387151842225,-3.73386583452704,-2.95135680451123,-2.9513641087734,-2.95135367411974,-3.33666494371795,-3.33668624079666,-3.33665581644796,-3.21383183807872,-3.21384667301058,-3.2138254802757,-2.53447373126273,-2.53449953760886,-2.5344626714957,-2.52087224724685,-2.52089484155662,-2.52086256404491,Observed
2020-07-09,21.55,21.55,21.55,0.05,0.05,0.05,0.109757182110908,0.109756978191157,0.109757269505088,0.104090328527304,0.104090211493817,0.104090378684513,0.101799615118988,0.101799597879879,0.101799622507178,2.16,2.16,2.16,21.975,21.975,21.975,0.106770532883952,0.106770486229848,0.106770552878569,0.105042058651459,0.105041972570276,0.105042095543395,0.110003212411676,0.110003031347705,0.11000329001052,-3.8577765816497,-3.85778004735299,-3.85777509634942,-2.9956811911745,-2.99568813533946,-2.99567821510966,-3.42821666835064,-3.42823711654462,-3.42820790488332,-3.26661850122852,-3.26663270258831,-3.26661241495392,-2.58781682591707,-2.58784233223741,-2.5878058947284,-2.55725977206499,-2.55728210208745,-2.55725020212631,Observed
2020-07-10,22.45,22.45,22.45,0,0,0,0.109350946264996,0.109350751768777,0.109351029620518,0.103597963009093,0.103597857217907,0.103598008348173,0.101386716705123,0.101386715510914,0.101386717216927,2.16,2.16,2.16,21.9466666666667,21.9466666666667,21.9466666666667,0.106522338891687,0.106522295453456,0.106522357508072,0.104755373999867,0.104755293514824,0.104755408493456,0.109729755395082,0.109729579537952,0.109729830762424,-3.94185645661614,-3.94185670292817,-3.94185635105384,-3.03289548480374,-3.03290204587619,-3.03289267292071,-3.51554063496944,-3.51555967980286,-3.51553247293551,-3.31432421905793,-3.31433772796756,-3.31431842954527,-2.63922684480473,-2.63925174789031,-2.63921617213926,-2.59125004860342,-2.59127207951548,-2.59124060685212,Observed
2020-07-11,24.75,24.75,24.75,0.1,0.1,0.1,0.108971570956691,0.108971387636371,0.108971649522542,0.103137625405945,0.103137552222841,0.103137656770133,0.100276959517163,0.100276939616552,0.100276968045996,2.16,2.16,2.16,21.935,21.935,21.935,0.106323797807607,0.106323757542737,0.106323815063979,0.104505206679336,0.104505131484066,0.10450523890588,0.109481214830008,0.109481044082694,0.109481288007429,-4.17886349183924,-4.17886789139785,-4.1788616063158,-3.0630608392793,-3.06306699299384,-3.06305820197757,-3.59958521280089,-3.59959876258946,-3.5995794057672,-3.35663109479544,-3.35664390755218,-3.35662560363177,-2.68833716107564,-2.68836115320648,-2.68832687881175,-2.62260995081297,-2.62263164960218,-2.6226006513972,Observed
2020-07-12,22.3,22.3,22.3,0,0,0,0.108655649518031,0.108655473420864,0.108655724988246,0.10285447500719,0.102854407245281,0.102854504048008,0.100046251993566,0.100046233737865,0.100046259817438,2.16,2.16,2.16,22.0533333333333,22.0533333333333,22.0533333333333,0.106146573467002,0.106146532988296,0.106146590815019,0.104282909927924,0.104282839954205,0.10428293991666,0.109252691243055,0.109252525510823,0.109252762271155,-4.2302394969552,-4.23024359190222,-4.23023774197934,-3.09028905971534,-3.09029531152375,-3.09028638037348,-3.65246692318064,-3.65247968859815,-3.65246145230365,-3.39476416807619,-3.39477625227127,-3.3947589891511,-2.73006387038499,-2.73008734294572,-2.73005381078953,-2.6518429545422,-2.65186429531307,-2.65183380856003,Observed
2020-07-13,20.3,20.3,20.3,0,0,0,0.108382393665276,0.108382224344081,0.108382466231503,0.102653450594064,0.10265339518331,0.10265347434153,0.0998462491947205,0.0998462318837858,0.0998462566136926,1.73,1.73,1.73,22.3833333333333,22.3833333333333,22.3833333333333,0.105977337388845,0.10597729677471,0.105977354794903,0.104078009013011,0.104077944221755,0.104078036780693,0.109033560095962,0.109033399341937,0.109033628990544,-4.27538633087482,-4.275390263203,-4.27538464559264,-3.11655889326218,-3.1165652294123,-3.11655617777396,-3.69057154531345,-3.69058211349505,-3.69056701610378,-3.43036994045178,-3.43038126927035,-3.43036508525742,-2.76677738503756,-2.76680031558016,-2.7667675577313,-2.68023887583118,-2.68025983927228,-2.68022989155893,Observed
2020-07-14,20.45,20.45,20.45,0,0,0,0.108128374090476,0.108128210254792,0.108128444305768,0.102476719047457,0.102476666781623,0.1024767414471,0.0996589088486956,0.0996588922003915,0.0996589159836831,0.39,0.39,0.39,22.795,22.795,22.795,0.103677015511126,0.103676978167668,0.103677031515465,0.103822796624894,0.103822736866319,0.103822822235712,0.108798087355555,0.108797931432562,0.108798154179695,-4.31819515635099,-4.31819898320378,-4.31819351627246,-3.50134359290784,-3.50135028331664,-3.50134072559443,-3.72446221440838,-3.72447229166523,-3.72445789559393,-3.47534103355118,-3.47535164540151,-3.47533648562711,-2.80143377812127,-2.80145629647553,-2.80142412746387,-2.71115617972574,-2.71117679223145,-2.71114734585174,Observed
2020-07-15,23.25,23.25,23.25,0,0,0,0.107876517574602,0.107876359361282,0.10787658538031,0.102343948040186,0.102343947655182,0.102343948205187,0.0994719987843188,0.0994719826775936,0.099472005687201,0.39,0.39,0.39,23.0316666666667,23.0316666666667,23.0316666666667,0.102025007015554,0.102024974079107,0.102025021131174,0.10353149461896,0.103531439802261,0.103531518111831,0.108551003771678,0.108550852540569,0.10855106858501,-4.36141429670645,-4.36141804315141,-4.36141269108834,-3.81277901205119,-3.81278554181651,-3.8127762135844,-3.75016633952396,-3.75016641436478,-3.75016630744932,-3.52753066748943,-3.52754057574744,-3.52752642110327,-2.83630560071379,-2.83632766838698,-2.83629614320203,-2.74405481835086,-2.74407509925776,-2.74404612658815,Observed
2020-07-16,25.55,25.55,25.55,0,0,0,0.107647466279666,0.107647362450512,0.107647510777875,0.102256226238933,0.102256225714088,0.102256226463867,0.0992866055287882,0.0992865898720501,0.0992866122388189,0.39,0.39,0.39,23.2933333333333,23.2933333333333,23.2933333333333,0.100898157773049,0.100898130043348,0.100898169657206,0.103224009698553,0.103223959750468,0.103224031104874,0.108299653459106,0.108299506812207,0.108299716307778,-4.40479150763607,-4.40479519250111,-4.40478992840932,-4.04417325386233,-4.0441791501336,-4.04417072689205,-3.76726474701143,-3.76726484958918,-3.76726470304954,-3.58363341612544,-3.58364261527623,-3.58362947364083,-2.8684686010203,-2.86848327852792,-2.86846231068721,-2.77800954671993,-2.77802950241203,-2.77800099433261,Observed
2020-07-17,26.15,26.15,26.15,0.1,0.1,0.1,0.107491578227813,0.107491475154465,0.107491622402104,0.102163981939203,0.102163981441364,0.102163982152562,0.0989545323365697,0.0989545192561499,0.0989545379424639,0.39,0.39,0.39,23.51,23.51,23.51,0.10010723030691,0.100107206257976,0.100107240613595,0.102934294018366,0.10293424921101,0.102934313221519,0.108055743805345,0.108055601758131,0.108055804682722,-4.4837767967603,-4.48377994099927,-4.4837754492301,-4.21658766641988,-4.21659304016708,-4.21658536338785,-3.78534470128346,-3.78534479913814,-3.78534465934573,-3.63746686116372,-3.63747526106644,-3.63746326121246,-2.89060615511131,-2.89062085951998,-2.8905998532491,-2.81143755497097,-2.81145716148983,-2.81142915222691,Observed
2020-07-18,24.15,24.15,24.15,0,0,0,0.107347267177593,0.107347164817628,0.10734731104615,0.102080701629506,0.102080701090433,0.102080701860537,0.0987199208107628,0.098719908437332,0.0987199261136617,0.39,0.39,0.39,23.6283333333333,23.6283333333333,23.6283333333333,0.0995814796304338,0.099581459379233,0.0995814883095198,0.102680342166905,0.102680302522333,0.102680359157436,0.107825283738612,0.107825146258283,0.107825342658754,-4.54059607102973,-4.54059909017329,-4.5405947771118,-4.33603704534858,-4.33604172324773,-4.33603504053649,-3.80175634854412,-3.80175645504986,-3.80175630289881,-3.68544690852019,-3.68545445722596,-3.6854436733662,-2.9112808762865,-2.91129560313904,-2.91127456480538,-2.84346240045281,-2.8434816337871,-2.84345415764259,Observed
2020-07-19,25.55,25.55,25.55,0,0,0,0.107203368241453,0.107203266594956,0.107203411804237,0.10199896621957,0.101998965630643,0.101998966471968,0.0985096100925208,0.0985095981436541,0.0985096152134637,0.39,0.39,0.39,23.6966666666667,23.6966666666667,23.6966666666667,0.0991316588884276,0.0991316422540982,0.099131666017426,0.102459084181017,0.102459049646988,0.102459098981315,0.107608893074215,0.107608760096809,0.107608950064531,-4.59225875196384,-4.59226170698109,-4.59225748552857,-4.44143878801501,-4.44144274170145,-4.44143709357925,-3.81794584205183,-3.8179459589967,-3.8179457919326,-3.72786419290496,-3.72787085855807,-3.72786133620081,-2.93207178620425,-2.9320865346166,-2.93206546548309,-2.87392753888179,-2.87394637938881,-2.87391946442372,Observed
2020-07-20,26.15,26.15,26.15,0,0,0,0.107062652148401,0.107062551202595,0.107062695410889,0.101919427638045,0.10191942699791,0.101919427912389,0.0983153770137459,0.0983153653626064,0.0983153820070914,0.39,0.39,0.39,23.7816666666667,23.7816666666667,23.7816666666667,0.0987497073693842,0.0987496941840476,0.0987497130202428,0.102267568512361,0.102267539008162,0.102267581157018,0.107406554438171,0.107406425887353,0.107406609531379,-4.64059360640821,-4.64059652387581,-4.64059235606562,-4.53333499814248,-4.53333820927915,-4.53333362194188,-3.83377892804179,-3.83377905578184,-3.83377887329606,-3.76504874559512,-3.76505450798045,-3.76504627600462,-2.95257370283665,-2.95258847138156,-2.95256737348713,-2.90276588726846,-2.90278431802227,-2.90275798841655,Observed
2020-07-21,27.7,27.7,27.7,0,0,0,0.106922243334238,0.106922143088189,0.106922286296831,0.101840594171378,0.101840593479782,0.101840594467776,0.09812840999398,0.0981283985782955,0.0981284148864162,0.29,0.29,0.29,23.85,23.85,23.85,0.0984516014284392,0.0984515886948197,0.0984516068857047,0.10210330463241,0.102103279687981,0.10210331532288,0.107218285188021,0.107218160955483,0.107218338430538,-4.6876924661232,-4.68769535914599,-4.68769122625694,-4.6066312623335,-4.60663442314137,-4.60662990770234,-3.84954871403997,-3.84954885272414,-3.84954865460389,-3.79729373717922,-3.79729865863616,-3.79729162798571,-2.97320089320954,-2.97321568123291,-2.973194555512,-2.92990836537693,-2.92992637511988,-2.92990064695594,Observed
2020-07-22,26.85,26.85,26.85,0,0,0,0.106789478235273,0.106789378656122,0.106789520912051,0.101765397842001,0.101765397101977,0.101765398159155,0.0979533379542309,0.0979533267235491,0.0979533427673802,0.29,0.29,0.29,24.0083333333333,24.0083333333333,24.0083333333333,0.0981989155462664,0.0981989032310775,0.0981989208242045,0.101961013146363,0.101960992576794,0.101961021961892,0.107042834909196,0.107042714851915,0.107042886362317,-4.73231075687249,-4.73231363523629,-4.73230952328864,-4.66986498636128,-4.66986809323977,-4.66986365484267,-3.86466282069503,-3.86466296978321,-3.8646627568001,-3.82549113193833,-3.82549522608976,-3.8254893773036,-2.99286287745035,-2.99287768262168,-2.99285653240358,-2.95547468295323,-2.95549226806244,-2.95546714651593,Observed
2020-07-23,22.3,22.3,22.3,0.04,0.04,0.04,0.106674520940789,0.106674421952775,0.106674563364224,0.101697111485663,0.101697110705982,0.101697111819812,0.0977868908554256,0.0977868798100561,0.0977868955891553,0.29,0.29,0.29,24.2266666666667,24.2266666666667,24.2266666666667,0.097972470648892,0.0979724586940087,0.0979724757724134,0.101835272202415,0.101835255818761,0.101835279223981,0.106878989200012,0.106878873139644,0.10687903894017,-4.7751997151148,-4.77520257650241,-4.77519848880644,-4.72741016914663,-4.72741322934882,-4.72740885763212,-3.87844919390917,-3.87844935165284,-3.87844912630474,-3.85061609185299,-3.85061937831311,-3.8506146833711,-3.01001253574332,-3.01002735330942,-3.01000618538438,-2.9795897515033,-2.97960691615336,-2.97958239526069,Observed
2020-07-24,23.15,23.15,23.15,0,0,0,0.106561217881155,0.106561119476904,0.106561260054405,0.101629904160169,0.101629903341505,0.101629904511025,0.0976253402822097,0.0976253293926297,0.0976253449491725,0.24,0.24,0.24,24.3316666666667,24.3316666666667,24.3316666666667,0.097762573509328,0.0977625618052689,0.0977625785253533,0.101726480018033,0.10172646752532,0.101726485372053,0.106727109766332,0.106726997463074,0.1067271578963,-4.8172694596615,-4.81727231025342,-4.81726823797986,-4.78150424932837,-4.7815072861129,-4.78150294784997,-3.89207483023299,-3.8920749965555,-3.89207475895192,-3.87251281189146,-3.87251533479812,-3.87251173064636,-3.02702981570864,-3.02704464491928,-3.02702346035908,-3.00215273026271,-3.00216948884276,-3.00214554804815,Observed
2020-07-25,23.1,23.1,23.1,0,0,0,0.106451833923265,0.10645173608545,0.106451875853757,0.101564644670107,0.101564643814104,0.101564645036965,0.0974695949063688,0.0974695841491571,0.0974695995166024,0.24,0.24,0.24,24.4066666666667,24.4066666666667,24.4066666666667,0.0975620642539865,0.0975620522675429,0.0975620693910338,0.101633300791422,0.101633291814717,0.101633304638582,0.106586394652931,0.106586285804984,0.106586441302052,-4.85824513524006,-4.85824797967181,-4.85824391619848,-4.83386727260238,-4.83387042317607,-4.83386592235726,-3.90536003833994,-3.90536021295387,-3.9053599635054,-3.89138483244498,-3.89138665579743,-3.89138405100852,-3.04356706089133,-3.04358190052294,-3.04356070107554,-3.02323859082999,-3.0232549694641,-3.02323157144765,Observed
2020-07-26,24.7,24.7,24.7,0,0,0,0.106342219900633,0.106342122629844,0.106342261588114,0.101499542792677,0.101499541899818,0.101499543175331,0.0973144750960382,0.0973144644591197,0.0973144796547175,0.14,0.14,0.14,24.405,24.405,24.405,0.0973941928579786,0.0973941812142642,0.097394197848142,0.10155466784376,0.101554661295936,0.10155467064997,0.106455997121571,0.10645589136852,0.106456042444307,-4.8994686293038,-4.89947147031474,-4.89946741172828,-4.87823172231028,-4.87823481621163,-4.87823039635327,-3.91866689554668,-3.91866707841671,-3.91866681717382,-3.90739581826306,-3.90739715476616,-3.90739524547618,-3.06024691557147,-3.06026176534486,-3.06024055140909,-3.0429356840161,-3.04295172024672,-3.04292881137658,Observed
2020-07-27,24.7,24.7,24.7,0,0,0,0.106236296211287,0.106236199490987,0.106236337662843,0.101436188469665,0.101436187541695,0.101436188867366,0.0971632243116173,0.0971632137815261,0.0971632288245135,0.14,0.14,0.14,24.485,24.485,24.485,0.0972296772085024,0.0972296658542037,0.0972296820746304,0.101484675724555,0.101484671424714,0.101484677567344,0.106333849832373,0.106333746945366,0.106333893926804,-4.94006482576531,-4.94006766596189,-4.94006360853881,-4.92217960903928,-4.92218265836963,-4.9221783021841,-3.93166832012235,-3.93166851093324,-3.93166823834625,-3.92171328586721,-3.92171416734871,-3.9217129080895,-3.07646853194159,-3.07648339074449,-3.07646216390932,-3.06152503931714,-3.06154075428596,-3.06151830435985,Observed
2020-07-28,24.7,24.7,24.7,0,0,0,0.106133906186462,0.10613381000075,0.10613394740891,0.101374481280346,0.101374480318952,0.101374481692371,0.0970151512903092,0.0970151408565875,0.0970151557619042,0.14,0.14,0.14,24.6316666666667,24.6316666666667,24.6316666666667,0.0970606698355613,0.0970606586434888,0.0970606746321639,0.101420587487896,0.101420585024138,0.101420588543793,0.106218577565628,0.106218477330524,0.10621862052353,-4.98019594443153,-4.98019878582676,-4.9801947266913,-4.96781828550217,-4.96782132441665,-4.96781698311092,-3.94438103830874,-3.94438123675218,-3.94438095326155,-3.93487777938433,-3.93487828647851,-3.93487756205828,-3.0922462150946,-3.09226108188133,-3.09223984364057,-3.07919200979447,-3.07920742476925,-3.07918540340478,Observed
2020-07-29,24.7,24.7,24.7,0,0,0,0.106034896864222,0.106034801197826,0.106034937864106,0.101314330933524,0.101314329940315,0.101314331359184,0.0968697370494296,0.0968697267037223,0.0968697414833041,0.14,0.14,0.14,24.7733333333333,24.7733333333333,24.7733333333333,0.0968867047902072,0.0968866937401227,0.0968867095259577,0.101361591622251,0.101361590889518,0.10136159193628,0.106109584348336,0.106109486593806,0.106109626243135,-5.01998411557861,-5.01998695977736,-5.01998289663688,-5.01532199123259,-5.01532502572305,-5.01532069073734,-3.9568200683365,-3.95682027411562,-3.95681998014545,-3.94704268927223,-3.94704284063871,-3.94704262440089,-3.10759449197221,-3.10760936575934,-3.10758811751792,-3.0960081866749,-3.09602331779328,-3.09600170193679,Observed
2020-07-30,24.7,24.7,24.7,0,0,0,0.105939120296626,0.105939025134896,0.105939161080224,0.101255655153499,0.101255654129996,0.101255655592143,0.0967265812843663,0.096726571019844,0.0967265856834473,0.14,0.14,0.189086,24.7916646666667,24.6215799333333,24.9378155,0.0967078693978732,0.0967076866368635,0.0967111324642742,0.101306221951411,0.101306205177717,0.101306230418252,0.106007228136209,0.106007062690182,0.106007353441701,-5.05952390232647,-5.05952675064197,-5.05952268162043,-5.06471945410205,-5.06477023087576,-5.06381297314795,-3.96899910651379,-3.96899931934532,-3.96899901530027,-3.95850056146135,-3.95850403849519,-3.9584988063638,-3.12252786110838,-3.12254274097043,-3.12252148405044,-3.11189983186654,-3.11192559709502,-3.1118803179695,Observed
2020-07-31,24.7,24.7,24.7,0,0,0,0.105846434333432,0.105846339662324,0.105846474906764,0.101198378287304,0.10119837723494,0.101198378738317,0.0965853682609685,0.0965853580719429,0.0965853726276938,0.14,0.14,0.203562,24.7525698333333,24.4687808,24.9849698333333,0.0965241950783405,0.0965237175586209,0.0965363319099129,0.10125297256145,0.101252886586053,0.101252995748879,0.105911083778998,0.105910725332147,0.105911261919883,-5.09889026212582,-5.09889311565626,-5.09888903918478,-5.1160566294416,-5.11619090056628,-5.11264534655405,-3.98093077523131,-3.98093099484647,-3.98093068111054,-3.96955698293654,-3.96957486406811,-3.96955216043994,-3.13706061942416,-3.13707550448964,-3.13705424013608,-3.12691540862009,-3.12697155083092,-3.12688750751454,Observed
2020-08-01,24.7,24.7,24.7,0,0,0,0.10575670305036,0.105756608856415,0.105756743419193,0.101142430329722,0.101142429249842,0.101142430792528,0.0964458442174557,0.0964458340991146,0.0964458485538876,0.04,0.04,0.150326,24.6613343333333,24.1619498666667,24.9761422666667,0.0963407935785167,0.0963397972228779,0.0963623897721759,0.101201991490552,0.101201737934571,0.101202034010516,0.105818703352913,0.105818072468642,0.105819018001392,-5.138143817581,-5.13814667726195,-5.13814259200402,-5.16793580554693,-5.16821934978197,-5.16179447257284,-3.99262679187421,-3.99262701801878,-3.99262669495512,-3.98017682970011,-3.98022973217459,-3.98016795832358,-3.15120674325664,-3.15122163270428,-3.15120036209039,-3.14142433133163,-3.14152369037887,-3.14137477819823,Observed
2020-08-02,24.7,24.7,24.7,0,0,0,0.105669796932809,0.105669703203131,0.105669837102671,0.101087746203513,0.101087745097378,0.101087746677571,0.0963078018827017,0.0963077918309197,0.0963078061906083,0.04,0.04,0.209272,24.6700515,24.0649627,25.0355812666667,0.0961541854599557,0.0961526115754254,0.0961960092258011,0.101152980827487,0.101152496019191,0.10115304825164,0.105729709363448,0.105728740939862,0.105730233055192,-5.1773344648398,-5.17733733148103,-5.17733323627985,-5.2213650640663,-5.22181847974247,-5.20933330591671,-4.00409809013421,-4.00409832256828,-4.00409799051962,-3.99041807084626,-3.99051953244611,-3.99040396043449,-3.16497980838752,-3.16499470144271,-3.16497342567508,-3.15547711931959,-3.15563045078414,-3.15539420637643,Observed
2020-08-03,24.7,24.7,24.7,0,0,0,0.105585592890877,0.105585499613109,0.105585632867063,0.101034265203251,0.101034264072042,0.101034265688055,0.0961710695668313,0.0961710595780314,0.0961710738477455,0.04,0.04,0.36585,24.5212388333333,23.7689976333333,24.9857157,0.0959637312289606,0.0959617779900055,0.0960315553732672,0.101105862548027,0.101104692862682,0.101105974256836,0.105644082095074,0.105642713688874,0.105644997338943,-5.21650391459991,-5.21650678891207,-5.21650268275242,-5.27657386631167,-5.27714365461428,-5.25683384811397,-4.01535491137582,-4.01535514987323,-4.01535480916265,-4.00029342159906,-4.00053894098301,-4.00026997462489,-3.17839293847925,-3.17840783441077,-3.178386554534,-3.16906885905425,-3.16928663236709,-3.16892321362593,Observed
2020-08-04,24.7,24.7,24.7,0,0,0,0.105503974158776,0.105503881321077,0.105504013946361,0.100981930548902,0.100981929393724,0.100981931043978,0.0960355032864919,0.0960354933575425,0.0960355075417559,0.04,0.04,0.36585,24.3707385,23.6478481666667,24.9284584,0.0957710106313379,0.0957665669223513,0.0958910672726218,0.101060616432985,0.1010580568728,0.10106076626234,0.105562024134977,0.105560233168558,0.105563291068781,-5.25568752515403,-5.25569040776841,-5.25568628974845,-5.33314732234779,-5.33446025979953,-5.29782033194701,-4.02640687636672,-4.02640712071441,-4.02640677164628,-4.00980374145659,-4.01034254021237,-4.00977220437924,-3.19145877433505,-3.19147367245204,-3.19145238945308,-3.18215937491288,-3.18244579948811,-3.18195677600578,Observed
2020-08-05,24.7,24.7,24.7,0,0,0,0.105424830116427,0.105424737707447,0.105424869720275,0.100930689016226,0.100930687838116,0.100930689521131,0.0959009809611082,0.0959009710892437,0.0959009851919073,0.05366,0.04,0.439128,24.1615758333333,23.505094,24.8216155666667,0.0955729293052788,0.0955665993967873,0.0957061593400389,0.101017165689975,0.101011876545022,0.101017364160964,0.105483322830015,0.105481210263479,0.105484908442784,-5.294915652601,-5.29491854408446,-5.29491441339438,-5.39204730703683,-5.39394223323256,-5.35234643515961,-4.03726304361182,-4.03726329360911,-4.03726293647012,-4.01896199438265,-4.02007850090966,-4.01892010553117,-3.20418945844096,-3.20420435809007,-3.20418307290226,-3.19477483023908,-3.1951142832436,-3.19452007777421,Observed
2020-08-06,24.7,24.7,24.7,0,0,0,0.105348056060375,0.105347964069233,0.105348095485151,0.100880490623156,0.100880489423083,0.100880491137473,0.0957673980569883,0.0957673882397484,0.0957674022643769,0.08642,0.04,0.507804,24.0568976666667,23.3792522,24.6811592333333,0.0953748463226243,0.0953618784204846,0.0955440540502054,0.10097541245296,0.100966952505047,0.100975672315425,0.105407894900863,0.105405375164957,0.105409710688371,-5.33421466370696,-5.3342175645734,-5.33421342047906,-5.4517225249727,-5.45565658681023,-5.40069785799601,-4.04793195818982,-4.04793221364765,-4.04793184870789,-4.02778588982337,-4.02957657209261,-4.02773090078073,-3.2165966306821,-3.21661153124494,-3.21659024475171,-3.20692139969586,-3.20732811294211,-3.20662834950851,Observed
2020-08-07,24.7,24.7,24.7,0,0,0,0.10527358842746,0.105273496845358,0.105273627676932,0.100850571604843,0.100850571305174,0.100850571733272,0.0956346642652784,0.0956346545004598,0.0956346684502007,0.04642,0,0.485864000000001,24.0779013333333,23.3793866,24.7317501666667,0.0951782689174368,0.0951520422282567,0.0953820858289463,0.100935054310344,0.100922940760206,0.100935445162495,0.105335216839513,0.105332227868103,0.105337295628928,-5.37360770802146,-5.37361061874079,-5.3736064605709,-5.51172176723194,-5.51978586334104,-5.44952774840224,-4.05430673375674,-4.05430679766606,-4.05430670636704,-4.0363368463468,-4.03890763597807,-4.03625393041716,-3.2286856588707,-3.22870055946272,-3.22867927292771,-3.21867709854537,-3.2191616610619,-3.21834014294233,Observed
2020-08-08,24.7,24.7,24.7,0,0,0,0.105200799100502,0.105200707894065,0.105200838188975,0.100826562995858,0.100826562690584,0.10082656312669,0.0955027009320673,0.0955026912176852,0.0955027050953739,0.07068,0,0.791306,23.9774231666667,23.2134688,24.6288884333333,0.0949868673325682,0.0949366455556402,0.0952201674949938,0.100896072930664,0.100880743483309,0.100896628031342,0.105265139411368,0.105261682093101,0.105267396857129,-5.41311531494501,-5.41311823595022,-5.41311406308619,-5.57089678869577,-5.58654855019469,-5.49886796303469,-4.05943082229039,-4.05943088749299,-4.05943079434642,-4.04461659029452,-4.04787813265298,-4.04449854390477,-3.2405544541345,-3.24056935846087,-3.240548066591,-3.23006067487387,-3.23062352896584,-3.22969322384952,Observed
2020-08-09,24.7,24.7,24.7,0,0,0,0.105129492862971,0.105129402026064,0.105129531793074,0.10080258621077,0.100802585899831,0.100802586344029,0.0953714390448792,0.0953714293791364,0.0953714431873404,0.07068,0,0.90362,23.9509895,23.1032119333333,24.6796975,0.0947943707125119,0.0947159958685903,0.09506090121173,0.100858610153774,0.100840492568245,0.100859198015292,0.105197519595329,0.10519361319941,0.105200180448819,-5.45275586137859,-5.45275879307151,-5.45275460493934,-5.63117348922244,-5.65593694252394,-5.54791885074716,-4.06455580217773,-4.06455586869,-4.06455577367247,-4.05259280736849,-4.05645693688997,-4.05246750120583,-3.25223173524014,-3.25224664277465,-3.25222534632164,-3.24109041943707,-3.24172897418018,-3.24065555151979,Observed
