Date,avg_C_rollmean.med,avg_C_rollmean.10,avg_C_rollmean.90,avg_C_roll.10.diff,avg_C_roll.90.diff,RecentPast.avg_C.mean.med,RecentPast.avg_C_rollmean.med,RecentPast.avg_C.Diffs.Med,NearFut.avg_C.mean.med,NearFut.avg_C.mean.10,NearFut.avg_C.mean.90,NearFut.avg_C.Diffs.Med,NearFut.avg_C.Diffs.10,NearFut.avg_C.Diffs.90,ppt_rollsum.med,ppt_rollsum.10,ppt_rollsum.90,ppt_roll.10.diff,ppt_roll.90.diff,RecentPast.ppt.mean.med,RecentPast.ppt_rollsum.med,RecentPast.ppt.Diffs.Med,NearFut.ppt.sum.med,NearFut.ppt.sum.10,NearFut.ppt.sum.90,NearFut.ppt.Diffs.Med,NearFut.ppt.Diffs.10,NearFut.ppt.Diffs.90,VWC.Shallow_rollmean.med,VWC.Shallow_rollmean.10,VWC.Shallow_rollmean.90,VWC.Shallow_roll.10.diff,VWC.Shallow_roll.90.diff,RecentPast.VWC.Shallow.mean.med,RecentPast.VWC.Shallow_rollmean.med,RecentPast.VWC.Shallow.Diffs.Med,NearFut.VWC.Shallow.mean.med,NearFut.VWC.Shallow.mean.10,NearFut.VWC.Shallow.mean.90,NearFut.VWC.Shallow.Diffs.Med,NearFut.VWC.Shallow.Diffs.10,NearFut.VWC.Shallow.Diffs.90,VWC.Intermediate_rollmean.med,VWC.Intermediate_rollmean.10,VWC.Intermediate_rollmean.90,VWC.Intermediate_roll.10.diff,VWC.Intermediate_roll.90.diff,RecentPast.VWC.Intermediate.mean.med,RecentPast.VWC.Intermediate_rollmean.med,RecentPast.VWC.Intermediate.Diffs.Med,NearFut.VWC.Intermediate.mean.med,NearFut.VWC.Intermediate.mean.10,NearFut.VWC.Intermediate.mean.90,NearFut.VWC.Intermediate.Diffs.Med,NearFut.VWC.Intermediate.Diffs.10,NearFut.VWC.Intermediate.Diffs.90,VWC.Deep_rollmean.med,VWC.Deep_rollmean.10,VWC.Deep_rollmean.90,VWC.Deep_roll.10.diff,VWC.Deep_roll.90.diff,RecentPast.VWC.Deep.mean.med,RecentPast.VWC.Deep_rollmean.med,RecentPast.VWC.Deep.Diffs.Med,NearFut.VWC.Deep.mean.med,NearFut.VWC.Deep.mean.10,NearFut.VWC.Deep.mean.90,NearFut.VWC.Deep.Diffs.Med,NearFut.VWC.Deep.Diffs.10,NearFut.VWC.Deep.Diffs.90,SWP.Shallow_rollmean.med,SWP.Shallow_rollmean.10,SWP.Shallow_rollmean.90,SWP.Shallow_roll.10.diff,SWP.Shallow_roll.90.diff,RecentPast.SWP.Shallow.mean.med,RecentPast.SWP.Shallow_rollmean.med,RecentPast.SWP.Shallow.Diffs.Med,NearFut.SWP.Shallow.mean.med,NearFut.SWP.Shallow.mean.10,NearFut.SWP.Shallow.mean.90,NearFut.SWP.Shallow.Diffs.Med,NearFut.SWP.Shallow.Diffs.10,NearFut.SWP.Shallow.Diffs.90,SWP.Intermediate_rollmean.med,SWP.Intermediate_rollmean.10,SWP.Intermediate_rollmean.90,SWP.Intermediate_roll.10.diff,SWP.Intermediate_roll.90.diff,RecentPast.SWP.Intermediate.mean.med,RecentPast.SWP.Intermediate_rollmean.med,RecentPast.SWP.Intermediate.Diffs.Med,NearFut.SWP.Intermediate.mean.med,NearFut.SWP.Intermediate.mean.10,NearFut.SWP.Intermediate.mean.90,NearFut.SWP.Intermediate.Diffs.Med,NearFut.SWP.Intermediate.Diffs.10,NearFut.SWP.Intermediate.Diffs.90,SWP.Deep_rollmean.med,SWP.Deep_rollmean.10,SWP.Deep_rollmean.90,SWP.Deep_roll.10.diff,SWP.Deep_roll.90.diff,RecentPast.SWP.Deep.mean.med,RecentPast.SWP.Deep_rollmean.med,RecentPast.SWP.Deep.Diffs.Med,NearFut.SWP.Deep.mean.med,NearFut.SWP.Deep.mean.10,NearFut.SWP.Deep.mean.90,NearFut.SWP.Deep.Diffs.Med,NearFut.SWP.Deep.Diffs.10,NearFut.SWP.Deep.Diffs.90
2020-08-03,19.1983333333333,18.365,20.5516666666667,-0.833333333333332,1.35333333333334,21.05,20.8133333333333,1.61500000000001,,,,,,,7.81,3.34,11.4,-4.47,3.59,0,2.69,-5.12,,,,,,,0.123112371124929,0.101872953527418,0.155557649572304,-0.0212394175975107,0.032445278447375,0.0969755200796183,0.103672101400643,-0.0194402697242856,,,,,,,0.105077377801423,0.101221356263069,0.126615522808834,-0.00385602153835403,0.0215381450074115,0.101904574725371,0.10213633538436,-0.00294104241706297,,,,,,,0.107879760474596,0.103038775761932,0.12273431526203,-0.00484098471266407,0.0148545547874339,0.10480584796488,0.104929147640893,-0.00295061283370346,,,,,,,-1.4072777708818,-3.84306626302738,-0.406861497397368,-2.43578849214558,1.00041627348443,-4.99100254450222,-3.50222412957362,-2.09494635869182,,,,,,,-3.26079786298377,-3.97613898917479,-1.21265438257137,-0.715341126191021,2.0481434804124,-3.83674421450042,-3.79078352034593,-0.529985657362154,,,,,,,-2.83585332434959,-3.61794252532267,-1.43042691357728,-0.782089200973079,1.40542641077232,-3.30586535420379,-3.28530938823621,-0.44945606388662,,,,,,
2020-08-04,19.1183333333333,18.315,20.6433333333333,-0.803333333333335,1.525,19.65,20.8283333333333,1.71000000000001,,,,,,,7.62,3.07,11.35,-4.55,3.73,0,2.67,-4.95,,,,,,,0.123304558237021,0.101344465660734,0.156174565250578,-0.0219600925762872,0.0328700070135569,0.0964258393554898,0.103553856545438,-0.0197507016915832,,,,,,,0.105151351900951,0.101125681713662,0.126116234057779,-0.00402567018728899,0.0209648821568283,0.101825852723574,0.102131131455035,-0.00302022044591559,,,,,,,0.10755273431209,0.102937010628502,0.122757622324586,-0.00461572368358866,0.0152048880124957,0.104620493573345,0.104791617664495,-0.00276111664759568,,,,,,,-1.39568056519488,-3.95058241907073,-0.398407635010862,-2.55490185387585,0.997272930184021,-5.1438013586788,-3.52349144983536,-2.12781088464047,,,,,,,-3.24864673883178,-3.99613605874702,-1.23834085616633,-0.747489319915241,2.01030588266545,-3.8525061314601,-3.79180831122382,-0.543161572392036,,,,,,,-2.8818973016761,-3.63695762935026,-1.42898674726238,-0.755060327674161,1.45291055441372,-3.33705517944882,-3.30824759148873,-0.426350289812626,,,,,,
2020-08-05,19.095,18.29,20.6266666666667,-0.805,1.53166666666667,18.6,20.955,1.86000000000001,,,,,,,7.49,3.12,10.99,-4.37,3.5,0,2.65,-4.84,,,,,,,0.123237739142744,0.100847241566656,0.155917520541104,-0.0223904975760884,0.0326797813983598,0.0960261021568527,0.103649195009806,-0.0195885441329382,,,,,,,0.105217574456022,0.101049132843348,0.124978709976965,-0.00416844161267414,0.0197611355209431,0.101748402924981,0.102131263924438,-0.00308631053158416,,,,,,,0.107212144657383,0.102984503074082,0.122649342921058,-0.00422764158330113,0.0154371982636746,0.104438309958251,0.104664224557599,-0.00254792009978438,,,,,,,-1.39969972379347,-4.05501699488906,-0.401904412448108,-2.65531727109559,0.997795311345361,-5.25841774227915,-3.50633209379644,-2.10663237000297,,,,,,,-3.2378145263476,-4.01222176104769,-1.29931707164535,-0.774407234700086,1.93849745470225,-3.86808848330123,-3.79178222042232,-0.553967694074724,,,,,,,-2.93079870332921,-3.62806878730684,-1.43569206758354,-0.697270083977628,1.49510663574567,-3.36805284859828,-3.329665098685,-0.398866395355796,,,,,,
2020-08-06,19.105,18.1833333333333,20.4616666666667,-0.921666666666667,1.35666666666666,17.8,21.06,1.95500000000001,,,,,,,7.17,3.04,10.93,-4.13,3.76,0,2.89,-4.28,,,,,,,0.122500164601866,0.102829810248797,0.15547830443882,-0.0196703543530689,0.0329781398369543,0.0956474756418661,0.10421416006255,-0.0182860045393159,,,,,,,0.105269575465311,0.100989582543953,0.12373314155263,-0.00427999292135782,0.0184635660873186,0.101671832649977,0.102134643132101,-0.00313493233321052,,,,,,,0.106944690701072,0.103064555219491,0.122424939054189,-0.00388013548158135,0.0154802483531169,0.104258192085696,0.104547212097205,-0.00239747860386647,,,,,,,-1.44499145124442,-3.6571169315882,-0.407964202926692,-2.21212548034378,1.03702724831773,-5.36979047722706,-3.40666169854321,-1.96167024729879,,,,,,,-3.22933865255499,-4.02478868336134,-1.37022498890242,-0.79545003080635,1.85911366365257,-3.88356757168609,-3.7911167333084,-0.561778080753413,,,,,,,-2.9698917192106,-3.61314433280619,-1.44970795894639,-0.643252613595583,1.52018376026421,-3.39903602791502,-3.34948273730899,-0.379591018098389,,,,,,
2020-08-07,19.0333333333333,18.1733333333333,20.3383333333333,-0.859999999999999,1.305,18.65,21.1866666666667,2.15333333333334,,,,,,,7.03,2.87,11.34,-4.16,4.31,0,2.96,-4.07,,,,,,,0.121932165154585,0.103366935013931,0.155801250911933,-0.0185652301406546,0.0338690857573479,0.095281089656905,0.104667300701857,-0.0172648644527279,,,,,,,0.105311713321993,0.100936460251866,0.124000398159559,-0.00437525307012661,0.0186886848375658,0.10159869158285,0.102200746379529,-0.00311096694246386,,,,,,,0.106914601793001,0.103005233493443,0.122101046152987,-0.00390936829955788,0.0151864443599855,0.104089103086486,0.104459717403414,-0.0024548843895873,,,,,,,-1.48106056566047,-3.557424807882,-0.403498092545492,-2.07636424222153,1.07756247311498,-5.48024153566265,-3.32914599496381,-1.84808542930334,,,,,,,-3.22248975450286,-4.03603859737394,-1.35463061473274,-0.813548842871084,1.86785913977012,-3.89842222161673,-3.77812650918245,-0.555636754679594,,,,,,,-2.97432840319276,-3.62419691023342,-1.47022562132657,-0.649868507040667,1.50410278186618,-3.42843078563752,-3.36439278439843,-0.390064381205673,,,,,,
2020-08-08,19.0083333333333,18.1233333333333,20.23,-0.885000000000002,1.22166666666667,18.9,21.34,2.33166666666668,,,,,,,7.06,2.81,11.21,-4.25,4.15,0,2.17,-4.89,,,,,,,0.121768127900704,0.103751517249711,0.156192886916909,-0.0180166106509932,0.0344247590162054,0.0949272386233832,0.10361694500515,-0.0181511828955535,,,,,,,0.105347692868589,0.100883654321744,0.12454970485437,-0.00446403854684496,0.019202011985781,0.101527849096658,0.102186772330285,-0.00316092053830416,,,,,,,0.106975426855747,0.102948326833274,0.121705231639188,-0.00402710002247266,0.014729804783441,0.103927137598408,0.104347519860102,-0.00262790699564554,,,,,,,-1.4916757228937,-3.48802615105457,-0.398159774635524,-1.99635042816087,1.09351594825818,-5.58948605625797,-3.5121254254423,-2.02044970254859,,,,,,,-3.21665546032377,-4.04725857298276,-1.32323593395384,-0.830603112658992,1.89341952636993,-3.91287446162564,-3.78086819262244,-0.564212732298671,,,,,,,-2.96536771585211,-3.63483730462047,-1.49576982347397,-0.669469588768366,1.46959789237814,-3.45687089226035,-3.38362806250509,-0.418260346652978,,,,,,
2020-08-09,18.9966666666667,18.0266666666667,20.2166666666667,-0.970000000000002,1.22,18.95,21.4616666666667,2.46500000000001,,,,,,,7.06,2.89,11.51,-4.17,4.45,0,2,-5.06,,,,,,,0.121918140776019,0.102835033746961,0.155310407837722,-0.0190831070290582,0.0333922670617029,0.0945849421949453,0.102708137151891,-0.0192100036241286,,,,,,,0.105299869211683,0.100831616867962,0.125123578257689,-0.00446825234372121,0.0198237090460058,0.101458885202021,0.102105028729252,-0.0031948404824311,,,,,,,0.107069281004281,0.10289388506766,0.121281344580464,-0.00417539593662061,0.0142120635761829,0.103770859611921,0.104210946029522,-0.00285833497475849,,,,,,,-1.48196459189901,-3.6561315666559,-0.410309292268935,-2.17416697475689,1.07165529963008,-5.69763467533214,-3.68015899725248,-2.19819440535347,,,,,,,-3.22441309729292,-4.05835154958432,-1.29135635106619,-0.833938452291399,1.93305674622673,-3.92700466539147,-3.79695359669875,-0.572540499405831,,,,,,,-2.95160408197691,-3.64505158148543,-1.52371287632848,-0.693447499508522,1.42789120564843,-3.48457848674284,-3.40721911556187,-0.455615033584961,,,,,,
2020-08-10,18.985,17.9883333333333,20.1416666666667,-0.996666666666666,1.15666666666667,18.75,21.4966666666667,2.51166666666667,,,,,,,6.91,2.82,9.94,-4.09,3.03,0,2.02,-4.89,,,,,,,0.121890340164439,0.102617489774645,0.154952619521552,-0.0192728503897942,0.0330622793571136,0.0942535365440146,0.102181423231383,-0.0197089169330564,,,,,,,0.105213493223327,0.100809326288535,0.124689301512629,-0.00440416693479215,0.0194758082893018,0.101391362463024,0.102013583587575,-0.00319990963575255,,,,,,,0.10725454620659,0.102841780605492,0.120854345337948,-0.00441276560109769,0.0135997991313579,0.103618769131685,0.104072100928272,-0.003182445278318,,,,,,,-1.48375858798068,-3.69743771933557,-0.415360353231652,-2.21367913135488,1.06839823474903,-5.8047198755355,-3.78191830201497,-2.29815971403429,,,,,,,-3.23848086274158,-4.06311435022105,-1.31539582763358,-0.824633487479465,1.92308503510801,-3.9408983827909,-3.81504454377258,-0.576563681030999,,,,,,,-2.9246572970285,-3.65485930074089,-1.55249060577667,-0.730202003712391,1.37216669125184,-3.51179743931098,-3.43140315808448,-0.50674586105598,,,,,,
2020-08-11,18.94,17.9216666666667,20.04,-1.01833333333333,1.1,19.85,21.4966666666667,2.55666666666667,,,,,,,6.78,2.89,9.79,-3.89,3.01,0,2.16,-4.62,,,,,,,0.121153916252128,0.102494924262265,0.155781123848505,-0.0186589919898625,0.0346272075963774,0.0939283480473619,0.102027027005742,-0.0191268892463852,,,,,,,0.105144981997038,0.100796674127063,0.123279437081862,-0.00434830786997437,0.0181344550848248,0.101328568157945,0.101960474718659,-0.00318450727837888,,,,,,,0.107034205304218,0.102791550394654,0.120971022339999,-0.00424265490956346,0.0139368170357815,0.103476603838618,0.103955383753144,-0.00307882155107332,,,,,,,-1.53223406757765,-3.72095407884512,-0.403774731437629,-2.18872001126747,1.12845933614002,-5.91212916658053,-3.81237856735786,-2.28014449978021,,,,,,,-3.24969095121745,-4.06582067738793,-1.39718998788918,-0.816129726170479,1.85250096332827,-3.95387161833076,-3.82559830189944,-0.575907350681987,,,,,,,-2.95673900097577,-3.66434393198914,-1.54456346326568,-0.707604931013367,1.41217553771009,-3.53746890383414,-3.45189092033838,-0.495151919362605,,,,,,
2020-08-12,18.85,17.8333333333333,20.035,-1.01666666666667,1.185,20.85,21.4866666666667,2.63666666666667,,,,,,,6.79,2.98,10.13,-3.81,3.34,0,2.76,-4.03,,,,,,,0.120248880900477,0.101704053837235,0.156547069145289,-0.0185448270632419,0.0362981882448114,0.0936089215484506,0.103116277151037,-0.0171326037494399,,,,,,,0.10509520534269,0.10081233252669,0.121917952110914,-0.00428287281599994,0.0168227467682236,0.101306590091759,0.101938379961831,-0.00315682538085905,,,,,,,0.106813213086796,0.102756998411508,0.121473348791883,-0.00405621467528801,0.0146601357050867,0.10334025285191,0.103854441412723,-0.00295877167407352,,,,,,,-1.59441139457738,-3.87704493229816,-0.393404126394049,-2.28263353772077,1.20100726818333,-6.01994268056544,-3.60354039540923,-2.00912900083184,,,,,,,-3.25786454436736,-4.06247162361785,-1.48197675792068,-0.804607079250489,1.77588778644668,-3.95842425023663,-3.82999917527078,-0.572134630903423,,,,,,,-2.98933652250913,-3.67088513340429,-1.51097958325464,-0.681548610895168,1.47835693925449,-3.56230024976524,-3.4697269988832,-0.480390476374072,,,,,,
2020-08-13,18.875,17.8516666666667,19.9666666666667,-1.02333333333333,1.09166666666667,22.95,21.4216666666667,2.54666666666668,,,,,,,6.93,2.64,9.29,-4.29,2.36,0,2.83,-4.1,,,,,,,0.121277906621315,0.100919301562685,0.153906485504052,-0.0203586050586298,0.0326285788827366,0.0932915755730342,0.103889517067505,-0.0173883895538105,,,,,,,0.105263101597147,0.100908808990597,0.120555270675056,-0.00435429260655006,0.0152921690779092,0.101284535518869,0.10193595814504,-0.00332714345210713,,,,,,,0.106577915195927,0.102755504089493,0.121839796580892,-0.00382241110643439,0.0152618813849651,0.103207283920456,0.103767943169644,-0.00280997202628279,,,,,,,-1.52394203381273,-4.0396803422042,-0.43055868880473,-2.51573830839147,1.093383345008,-6.12937573290869,-3.46351689109564,-1.93957485728291,,,,,,,-3.23039241850378,-4.0419092005811,-1.57303186388085,-0.811516782077323,1.65736055462292,-3.96299899421636,-3.83048192290592,-0.600089504402143,,,,,,,-3.02451483275714,-3.67116834359641,-1.48702682315556,-0.646653510839271,1.53748800960158,-3.58671544316706,-3.48509806634066,-0.460583233583518,,,,,,
2020-08-14,18.93,17.8433333333333,19.7816666666667,-1.08666666666666,0.85166666666667,23.25,21.3,2.37000000000001,,,,,,,6.79,2.64,8.85,-4.15,2.06,0,2.89,-3.9,,,,,,,0.121414372310269,0.100420647102185,0.149834637748566,-0.0209937252080842,0.0284202654382966,0.0929809980446323,0.104372052939709,-0.0170423193705606,,,,,,,0.105721493114448,0.100918981746493,0.120318451629615,-0.00480251136795459,0.0145969585151672,0.10126253754867,0.101938159678243,-0.00378333343620432,,,,,,,0.106319304679023,0.102783899608717,0.122028516455635,-0.00353540507030589,0.0157092117766117,0.103107207340689,0.103690634294548,-0.00262867038447544,,,,,,,-1.51487726912801,-4.14724055068864,-0.496372240046677,-2.63236328156063,1.01850502908133,-6.23877142578302,-3.379410940974,-1.86453367184599,,,,,,,-3.15677828733307,-4.03974825677182,-1.5895266757079,-0.882969969438747,1.56725161162517,-3.96756825801338,-3.83004308203597,-0.673264794702899,,,,,,,-3.06374761864288,-3.66579114401188,-1.47486734777531,-0.602043525368996,1.58888027086757,-3.6052223187452,-3.49890468095447,-0.435157062311593,,,,,,
2020-08-15,18.8816666666667,17.795,19.6983333333333,-1.08666666666666,0.81666666666667,23.45,21.2,2.31833333333335,,,,,,,6.56,3.03,8.07,-3.53,1.51,0,2.89,-3.67,,,,,,,0.12032617572165,0.100253095444943,0.146789343056351,-0.0200730802767072,0.0264631673347002,0.0926768448493203,0.104557792487448,-0.0157683832342027,,,,,,,0.105839044046337,0.100855647435461,0.122144855736984,-0.00498339661087635,0.0163058116906466,0.101240596093681,0.101943253618453,-0.0038957904278844,,,,,,,0.106047838077325,0.102828683802715,0.122078575013168,-0.00321915427460961,0.0160307369358436,0.103008687495431,0.103619651970758,-0.00242818610656685,,,,,,,-1.58898544737154,-4.1841432357813,-0.553497749280922,-2.59515778840977,1.03548769809061,-6.34816046502106,-3.34768505138793,-1.75869960401639,,,,,,,-3.13822284111118,-4.05322439840639,-1.46743032382807,-0.915001557295207,1.67079251728311,-3.97213202146,-3.82902791457543,-0.690805073464256,,,,,,,-3.10558322916115,-3.65732946666052,-1.47166186159741,-0.551746237499374,1.63392136756374,-3.62355227422935,-3.51163871395916,-0.406055484798013,,,,,,
2020-08-16,18.6866666666667,17.7016666666667,19.7383333333333,-0.984999999999999,1.05166666666667,23.6,21.0883333333333,2.40166666666668,,,,,,,6.53,2.94,8.75,-3.59,2.22,0,2.89,-3.64,,,,,,,0.120583601465628,0.100157187235824,0.144808022589302,-0.0204264142298045,0.0242244211236735,0.0923780025008059,0.104547711157588,-0.0160358903080405,,,,,,,0.10578852459534,0.100793760486559,0.123926671021222,-0.00499476410878133,0.0181381464258817,0.101218687250738,0.101944789604725,-0.00384373499061542,,,,,,,0.105781914402047,0.10287504362637,0.121233828575599,-0.00290687077567686,0.0154519141735522,0.102913833547193,0.103553698305195,-0.00222821609685153,,,,,,,-1.5710722355062,-4.20544231241633,-0.594874644743497,-2.63437007691013,0.976197590762704,-6.45786668074977,-3.34939791751068,-1.77832568200448,,,,,,,-3.14618142244277,-4.06644421542101,-1.35891141558536,-0.920262792978237,1.78727000685741,-3.97669522822536,-3.82872187179697,-0.682540449354199,,,,,,,-3.14722453290936,-3.64859452613438,-1.52688369215444,-0.501369993225024,1.62034084075492,-3.64130492471971,-3.52352001333161,-0.376295480422259,,,,,,
2020-08-17,18.615,17.7466666666667,19.8066666666667,-0.868333333333332,1.19166666666667,22.95,20.9516666666667,2.33666666666668,,,,,,,6.58,2.76,9.02,-3.82,2.44,0,2.84,-3.74,,,,,,,0.12155428724496,0.0996658910738406,0.143506687834897,-0.0218883961711188,0.0219524005899378,0.0920858530093556,0.104520487533632,-0.0170337997113276,,,,,,,0.105948295103305,0.100733832418674,0.123483249520488,-0.00521446268463047,0.0175349544171829,0.101196860846577,0.10194506307464,-0.00400323202866471,,,,,,,0.105792974066279,0.102913671639343,0.12042833779577,-0.0028793024269366,0.0146353637294901,0.102824231995682,0.103492956846057,-0.00230001722022241,,,,,,,-1.50564984166887,-4.31659054648157,-0.624056076568241,-2.8109407048127,0.881593765100631,-6.56730078843923,-3.35402854804328,-1.84837870637441,,,,,,,-3.12109364793398,-4.07929445640856,-1.3849995133826,-0.958200808474583,1.73609413455139,-3.98124746113063,-3.82866738640781,-0.707573738473828,,,,,,,-3.14547951251985,-3.6413353152824,-1.58184750057273,-0.49585580276255,1.56363201194712,-3.65816956630985,-3.53450463800698,-0.389025125487128,,,,,,
2020-08-18,18.5466666666667,17.6233333333333,19.725,-0.923333333333332,1.17833333333333,22.9,20.8933333333334,2.34666666666668,,,,,,,6.73,2.73,8.74,-4,2.01,0,2.84,-3.89,,,,,,,0.12193298669023,0.0997916488526317,0.143650860422848,-0.0221413378375982,0.021717873732618,0.0917985805002712,0.104496409394942,-0.0174365772952875,,,,,,,0.106079219674954,0.100675719374711,0.122905713927186,-0.00540350030024295,0.0168264942522325,0.10117507000659,0.101944811094617,-0.00413440858033652,,,,,,,0.105837923633783,0.102942374262005,0.120833313848247,-0.00289554937177891,0.0149953902144634,0.102752869851279,0.103437045652024,-0.00240087798175977,,,,,,,-1.48100762893079,-4.28781067308507,-0.620740605234126,-2.80680304415428,0.860267023696667,-6.67706380330746,-3.3581304860235,-1.87712285709271,,,,,,,-3.10071246897686,-4.0918016231477,-1.41987617618094,-0.991089154170837,1.68083629279592,-3.9857984561387,-3.82871759017691,-0.728005121200051,,,,,,,-3.13839908567024,-3.63595245861266,-1.55392464301206,-0.497553372942412,1.58447444265819,-3.67166765874105,-3.54465173732717,-0.406252651656926,,,,,,
2020-08-19,18.5183333333333,17.495,19.645,-1.02333333333333,1.12666666666667,23.15,20.9383333333333,2.42000000000001,,,,,,,6.5,2.67,9.13,-3.83,2.63,0.03,2.84,-3.66,,,,,,,0.12245988258002,0.100337380431482,0.141961875832876,-0.0221225021485373,0.0195019932528566,0.0916942855590223,0.104475153754283,-0.0179847288257366,,,,,,,0.106478635599776,0.100619189030255,0.122076125922822,-0.0058594465695206,0.0155974903230467,0.101153212999841,0.101945180838535,-0.00453345476124119,,,,,,,0.105893503952072,0.102964829070618,0.121318187892682,-0.00292867488145415,0.0154246839406094,0.102734414170663,0.103385639976406,-0.00250786397566614,,,,,,,-1.44751479018804,-4.16553118841424,-0.660935836036085,-2.7180163982262,0.786578954151958,-6.71745206853916,-3.36175654052525,-1.91424175033721,,,,,,,-3.03950513078847,-4.10401191344621,-1.47181849567202,-1.06450678265774,1.56768663511645,-3.99036948246128,-3.82864392373922,-0.789138792950758,,,,,,,-3.12967028420875,-3.63174790230546,-1.52125965132091,-0.502077618096712,1.60841063288785,-3.6751681645721,-3.55401171106482,-0.424341426856073,,,,,,
2020-08-20,18.49,17.3366666666667,19.6966666666667,-1.15333333333334,1.20666666666667,23.65,21.0133333333333,2.52333333333334,,,,,,,6.48,2.67,9.24,-3.81,2.76,0.15,2.84,-3.64,,,,,,,0.122721622427454,0.101214970866236,0.141333587481355,-0.0215066515612181,0.0186119650539013,0.0976017579935797,0.104454364314367,-0.0182672581130869,,,,,,,0.106725673176788,0.100567863686835,0.121314895644625,-0.00615780948995329,0.0145892224678371,0.101108259547161,0.101946184517946,-0.00477948865884224,,,,,,,0.105945435367506,0.10298710457149,0.121323565332178,-0.00295833079601633,0.0153781299646717,0.102717851211988,0.103338693702624,-0.00260674166488223,,,,,,,-1.43121194181624,-3.97746990031072,-0.676672564008814,-2.54625795849449,0.754539377807422,-4.82344735445564,-3.36530756693729,-1.93409562512105,,,,,,,-3.00236711534013,-4.11513547176813,-1.52147867573383,-1.112768356428,1.4808884396063,-3.99979034245107,-3.82844396278463,-0.826076847444496,,,,,,,-3.12154060013791,-3.6275826288598,-1.52090198531165,-0.506042028721887,1.60063861482627,-3.67831305366417,-3.56258538753379,-0.441044787395877,,,,,,
2020-08-21,18.395,17.1666666666667,19.7916666666667,-1.22833333333333,1.39666666666667,22.15,21.145,2.75000000000001,,,,,,,6.42,2.86,9.84,-3.56,3.42,0.52,2.84,-3.58,,,,,,,0.122973623505853,0.101154263086416,0.142531129148434,-0.0218193604194379,0.0195575056425807,0.117243828314697,0.104433741753411,-0.0185398817524429,,,,,,,0.106368197622068,0.100551913703901,0.120812301319868,-0.00581628391816698,0.0144441036977998,0.101083727524036,0.101947866237515,-0.00442033138455297,,,,,,,0.106026051062144,0.103011000068512,0.121030467025613,-0.00301505099363236,0.0150044159634684,0.102703577092625,0.103296230539518,-0.00272982052262646,,,,,,,-1.41572148546175,-3.9901497320433,-0.647052067640964,-2.57442824658155,0.768669417820787,-1.82350904851043,-3.36883449423555,-1.95311300877379,,,,,,,-3.0562841096069,-4.11859955001229,-1.55535895982469,-1.06231544040539,1.50092514978221,-4.00494264794259,-3.82810894512554,-0.771824835518638,,,,,,,-3.10897015591837,-3.623120744426,-1.54054323848665,-0.514150588507627,1.56842691743172,-3.6810259159979,-3.57036150530424,-0.461391349385872,,,,,,
2020-08-22,18.2233333333333,17.0766666666667,19.6583333333333,-1.14666666666667,1.435,22.75,21.2433333333333,3.02000000000001,,,,,,,5.91,2.74,9.61,-3.17,3.7,0.89,2.84,-3.07,,,,,,,0.120714208038019,0.101792782541766,0.143896299459489,-0.0189214254962528,0.0231820914214699,0.149994315028,0.104413356197086,-0.0163008518409334,,,,,,,0.106445499246365,0.101173870562103,0.120789856464397,-0.00527162868426254,0.014344357218032,0.103068919005153,0.101950159878813,-0.0044953393675521,,,,,,,0.106132183593095,0.103021117631674,0.120710932178262,-0.00311106596142163,0.0145787485851663,0.103487570531013,0.103257936972793,-0.00287424662030207,,,,,,,-1.56207566917001,-3.85915047420651,-0.615144380624984,-2.2970748050365,0.946931288545024,-0.493575410110245,-3.37232520680418,-1.81024953763417,,,,,,,-3.04452805574283,-3.98604913839405,-1.55689278576375,-0.941521082651223,1.48763526997908,-3.61233287337937,-3.82765208186545,-0.783124026122623,,,,,,,-3.09251247777426,-3.6212335091053,-1.56230057024046,-0.528721031331037,1.5302119075338,-3.53548067473318,-3.57739136470351,-0.484878886929249,,,,,,
2020-08-23,18.065,17.0133333333333,19.5183333333333,-1.05166666666667,1.45333333333333,22.75,21.345,3.28000000000001,,,,,,,5.91,3.23,9.54,-2.68,3.63,0.29,2.84,-3.07,,,,,,,0.120830666996313,0.102668142679248,0.144859984049507,-0.0181625243170642,0.0240293170531948,0.143748369551416,0.104393148893603,-0.0164375181027093,,,,,,,0.106515684303176,0.101818791170857,0.120709933290837,-0.00469689313231941,0.0141942489876608,0.103884757563062,0.10195304416868,-0.00456264013449635,,,,,,,0.106260197101311,0.103029397774547,0.120392730542246,-0.00323079932676351,0.0141325334409357,0.103856873418109,0.103223643113358,-0.00303655398795268,,,,,,,-1.55410523076517,-3.68777067516537,-0.593743525364654,-2.1336654444002,0.960361705400516,-0.618510097236967,-3.37578963972019,-1.82168440895502,,,,,,,-3.03390081535334,-3.85392377103808,-1.56236915557335,-0.820022955684745,1.47153165977998,-3.46435878125484,-3.82707766113667,-0.793176845783329,,,,,,,-3.07279933471849,-3.619689878219,-1.5843310036156,-0.546890543500509,1.4884683311029,-3.46929598814385,-3.58370093233055,-0.510901597612061,,,,,,
