tempAnom,pptAnom_cm,pptAnom_CF,Month
0.272160705587041,-0.239358237315977,0.881435974337234,5
0.567382850768884,-0.124127013559833,0.939149787752417,6
1.26655890333081,0.116170624858751,1.02906978801684,7
1.21207217341502,-0.823021830586628,0.837849371432585,8
0.696992829813571,-0.019418271092929,1.01211375780957,9
0.268809286561995,0.218508106483288,1.09170029652142,10
-0.329949108772352,1.27192162667124,1.37477714493272,11
0.143300441138344,0.0747131789415373,1.01549872382926,12
1.20429469989738,1.2167193172338,1.42429573274451,1
0.937947113595641,1.72709898447051,1.60045891844871,2
0.926028921374106,1.50714206142332,1.52297780520955,3
0.485156317059117,0.332718855639768,1.09286558656039,4
0.85087425503167,0.129464952991407,0.997758628235048,5
1.37807497123703,-0.311163477514093,0.834476081445877,6
0.44382498899162,-0.235826695983129,0.940988248369363,7
0.54295931496497,-0.11767700127064,0.970541518016665,8
0.339647508915347,0.268800935209068,1.05923418040666,9
0.149753705204074,0.578258463764033,1.15340090146372,10
0.500000937374086,0.211821425707453,1.02345532615601,11
0.439058943637846,0.463267578975362,1.15886219450254,12
1.09158270113999,-0.834969456567027,0.711422260751112,1
1.13605350050899,-1.61862426140401,0.464862857373231,2
0.628310219984121,-1.32504552607404,0.571202646028393,3
-0.392835755807662,0.0459989085742409,1.12096393991526,4
-0.692092027072411,0.933564811863813,1.38411334446246,5
-0.813080342693087,1.05475570188284,1.46168937619493,6
0.605670070976089,0.696483726237522,1.17428359624921,7
0.728204365508002,-0.452470267394118,0.926577623456569,8
0.559276478287824,-0.144736383255036,0.986691617613015,9
0.642598591143965,-0.486834753084304,0.893119762775945,10
0.643283090086238,-0.0999410625771655,0.948054155272432,11
0.97785942407828,-0.16515513477317,0.945233323666386,12
0.370300742766306,0.394509324103872,1.14130673014621,1
0.661658770143298,-0.897125310763789,0.710196208343935,2
0.84479374064785,-1.04825926578243,0.655733340914266,3
0.308514596536209,-0.992301061719084,0.6649113890197,4
-0.000256346704081904,-0.128049926693656,0.974344232800368,5
0.419084550671741,0.346457663252643,1.16987125611808,6
1.02851025192918,1.19855669635022,1.29991909857956,7
1.14169510431285,0.303667741975934,1.09068172496472,8
1.0148141333452,0.0215645111820063,1.01937014424214,9
1.17655262727786,-0.9912808787119,0.721473240493391,10
0.515772000263408,-0.303357641491871,0.935088938285581,11
0.31833197952358,-0.0841903635417348,0.989876436914764,12
0.623294207507321,0.643739235742162,1.22123978869465,1
0.423696630298127,0.564245791793703,1.21149894402388,2
0.405452073548774,0.228547875798431,1.09110668352179,3
0.677990839298801,-0.899551405528851,0.665582256214717,4
-0.246201361714081,-0.553386890213177,0.675233646019159,5
-0.22998515611041,-0.905515161058063,0.519612588053908,6
1.31215120075378,-0.365716744741369,0.908485400188167,7
0.869125697432534,-0.695870414442046,0.851370079596638,8
0.752862827373562,-0.497294885037653,0.893331328082429,9
0.140507745166548,0.0939003217182811,1.07527856759701,10
0.542407963948725,-0.0316576115996888,0.978021497341443,11
0.596898004051382,0.263513056422497,1.07930054657036,12
-0.215666772914249,1.62473749702219,1.56978038973058,1
-0.43085815209985,1.29725270740677,1.41754063907745,2
-0.828307289577925,2.18446485715819,1.73685408491826,3
-1.03520174519363,1.81304735645201,1.63487402279226,4
-0.706328902664668,0.754449132077086,1.30073305918459,5
-0.944115844153589,0.0639457427415504,1.04125005483553,6
1.53512224680576,-1.74054967411145,0.564456073807692,7
1.28931257831686,-1.16297669462485,0.723533494391689,8
1.10971112436846,-0.949837906855869,0.776049358820339,9
0.503965126400934,0.0298187611591951,1.05014297015575,10
-0.0613372935986289,1.6221611659838,1.58484187602852,11
-0.1047641895093,1.44897748080225,1.50003491517981,12
1.0414919499937,0.46512370280208,1.15793463310836,1
0.879459129314062,0.849618187396855,1.28081271442046,2
0.776347958162462,1.05213984248299,1.35321907009417,3
0.442476707699454,-0.0550432600778311,0.915214683290322,4
0.818559406327693,-0.744706282298799,0.547633426858742,5
0.934647841186749,-0.893048416955717,0.482564448199412,6
-0.497922321081847,1.04399686730826,1.26124304366782,7
-0.245223839659401,1.1829134464926,1.2631526394706,8
-0.0574705586889131,0.883249678305022,1.19693131814165,9
0.18512254076233,0.80881666788094,1.19813155611745,10
0.298259112596123,0.383802007549676,1.11530891992457,11
0.46779551126028,0.062845229105254,1.01281195587004,12
0.325744297919717,-1.01381782064577,0.642625846292046,1
0.498270276230286,-0.658370933762525,0.772868155957076,2
0.422061186875994,-0.131479314052798,0.962451313687727,3
0.620501280681125,0.124748031029176,1.04355819592554,4
0.151636916803416,0.289875920020945,1.11751249893244,5
0.528956423248676,-0.298342722821037,0.886189599233329,6
-0.485166649335894,1.75207059678378,1.43842684758703,7
0.218672169523133,1.38357555110846,1.32098880433639,8
0.218317789841252,1.0815908438894,1.25015406177327,9
0.655100662026756,0.408784125584873,1.07536095116782,10
0.662199128417207,-0.408652855575283,0.837589149383456,11
0.615692040537556,-0.789145812556858,0.722227260974339,12
0.324333427432151,0.0456007587086514,1.0183158274498,1
-0.14237102599755,0.861645379003369,1.29253711539153,2
0.0262117288214037,0.473213391956677,1.15379998469289,3
0.757513055936958,0.495489937965856,1.15596289990521,4
1.09674527736434,0.405177917450686,1.30918129229524,5
1.48546925581103,0.440074769257323,1.32993805268387,6
0.807510879244325,-0.891378889548614,0.776947094901421,7
0.254507595501426,-0.193486795783869,0.939046916631847,8
-0.0979823539047345,0.734012843017866,1.15538309387268,9
0.0672405770939951,0.468734498420189,1.04824295564474,10
0.367153787085871,-0.064328519646633,0.885092773530558,11
0.55987291088218,-0.451652190467307,0.85932495981752,12
0.094750967286313,0.676808646264474,1.25085605819545,1
0.381154456696309,0.0921114687808788,1.05118825348715,2
0.732702385146982,-0.676547376731246,0.777161120041074,3
0.25034719276863,-0.0655925219058963,0.966638549975507,4
0.37585722449118,0.521829611713462,1.33631241964876,5
0.715568847192219,0.0637896131746401,1.16232217262098,6
-0.382439388441068,1.47847734815716,1.3699646373675,7
0.21527426046451,0.134137231981361,1.06364331314309,8
0.220497932421833,0.240098177259096,1.07665207862486,9
0.506187499081368,-0.248877425977644,0.954573007174893,10
0.392156620185592,0.510495371442515,1.16172368846745,11
-0.101643287445512,1.45842763936885,1.52070221177974,12
1.39205190359967,-0.420876750494795,0.858499139324198,1
0.528623011400516,-0.0925882978125063,0.975513483911132,2
0.608381002027091,-0.858179788197674,0.700836248274691,3
0.367541573683613,0.320343174215243,1.1774649546017,4
0.64529045546175,0.427088319499331,1.25701950795151,5
0.712191354152325,0.677895474408268,1.35084146669728,6
0.66016720797623,-1.18595492405033,0.703234287655896,7
0.453829306611137,-0.509551091061857,0.868346360095339,8
0.20817080759703,0.154802161508123,1.02454985484107,9
-0.0578864719289614,0.831363827660696,1.21423055530785,10
0.476177487717488,0.430405826217051,1.08059054122768,11
0.801023157728677,0.499113475567199,1.16985016800332,12
0.13402090765812,1.31629480685757,1.45496010253297,1
-0.0165114851279012,1.71239843691596,1.59095312865365,2
-0.0415597993961341,1.44465583679682,1.49498568163389,3
0.724077264739461,0.159792861385359,1.06015361259108,4
0.4127046288382,-0.0428128951344842,0.960164607971334,5
-0.0128491584136902,0.66311130574412,1.25941426748834,6
0.0991667523784731,-1.20236045814648,0.699129072597804,7
-0.207592110304514,-0.00792569564321669,0.968527920139796,8
-0.174893077466037,0.370795074530548,1.06443931412899,9
-0.504851810510131,1.70837088607062,1.46703664280543,10
0.0926933325014254,1.05013681471595,1.29454085457555,11
0.34063953923471,0.899241836114918,1.28971567750408,12
0.677169398406371,0.366553690069587,1.12797034399818,1
0.409862432753924,1.06086925549277,1.37118995911707,2
0.908455602728336,0.492050334040572,1.16757152741256,3
0.882234116618661,-0.425830634305105,0.785293302336721,4
0.50755397898494,-0.676897009787193,0.623494501140735,5
0.548693539975083,-0.709509372503497,0.608876661732271,6
1.21072774279465,-1.12444549111216,0.71862601149936,7
0.745346137875172,-0.769498691295855,0.817748640869974,8
0.642093782322139,-0.493150588236486,0.883007393268423,9
0.103772450426049,0.288616578690181,1.10812439826322,10
0.440698317123371,-0.177279503449997,0.921575605704945,11
-0.0407996885188992,0.361774415116358,1.11710397702287,12
0.744855561528689,-0.714106758199907,0.745356116770748,1
0.879698191479404,-1.05374879053387,0.636943609917123,2
0.741134966841087,-0.989491070083385,0.658097665471584,3
0.525315857432728,0.0131047659689185,1.12457795357179,4
-0.030726689874574,0.332677263766643,1.20808531372296,5
-0.629296111335335,0.498501705942284,1.24155780826389,6
0.912597702247961,0.229973564622164,1.05754710178387,7
0.860586876312918,-0.982907547148556,0.80861640556495,8
0.978232705439772,-1.09888947319791,0.77164978279613,9
0.808550720449101,-1.24649999981228,0.729570593623029,10
0.694973358153611,-0.532243907876457,0.870073505348693,11
1.08112801037724,-0.714592379441623,0.746795201233644,12
-0.40380311213203,0.862025554523786,1.30143342452951,1
-0.0345321465328139,-0.808357228622239,0.729242970249694,2
0.343515590378702,-0.877403955502923,0.70266931485997,3
0.799985762382768,-1.18438063578505,0.594501348561155,4
0.824969155933055,-0.69680229469433,0.693773256012864,5
-0.0622918118031149,0.093267477917752,0.994042275989997,6
0.786512208953767,-1.42170592943307,0.644241476352996,7
0.441340863775915,-0.945890241922097,0.77498948464277,8
0.172381944960927,-0.0790237001299774,0.9752738334516,9
-0.0228907905149744,0.834403897214386,1.23569737113042,10
-0.286005033207728,2.06059711230843,1.64645483764776,11
0.115803508726205,1.01126682037981,1.34302063052069,12
-0.041303900204836,4.71378498584844,2.66514979907353,1
0.341603015393436,1.56390283270869,1.53906554192431,2
0.721265345023121,1.06617037582498,1.36069531907179,3
0.525847119617786,0.0381773848504211,0.985608884254444,4
0.602717318975306,-0.612297783386219,0.58109193132717,5
1.01369826766279,-0.928051098905698,0.441357938882264,6
1.30260037281651,-0.51274121941017,0.871694943761635,7
0.434555933850202,0.987221834303993,1.18522098176861,8
0.272065256890233,0.996122231239989,1.20024648015686,9
0.296303016978315,0.601318405990728,1.06045462665588,10
0.388283645757262,3.18499398521301,2.10465366169049,11
0.232121497587893,3.27565201187451,2.1812995641654,12
0.405984091978972,1.11433270667683,1.3811543943625,1
1.02827853341891,0.713538218682598,1.24757766191876,2
0.922213569264621,1.08856426972668,1.38171436008235,3
1.14155699120377,0.0263935753238442,1.05458905517437,4
0.836762408192685,0.270174405635109,1.12750762807063,5
0.396023091010827,0.182637694936652,1.08824252661825,6
0.674235833975985,-0.904596250344973,0.773639667770342,7
0.314310094815711,-1.02976574237934,0.771022148523584,8
0.776731568723981,-1.39136979070304,0.687249833771141,9
0.584841361977113,-0.790479825806099,0.859307731651945,10
0.758547881978053,-0.259029082443279,0.988457785314861,11
0.472304120508688,0.0437594774181378,1.00465099117431,12
0.143841037901619,0.413503031712596,1.14319799569351,1
0.225579358203232,0.478294553531411,1.17360525548644,2
1.23315318540892,-0.561755920166944,0.798744356640416,3
1.50292516699631,-1.03010786452788,0.635312853138415,4
0.840710666820753,-0.281501943234435,1.14244347753672,5
0.231606968215811,0.305932247315905,1.34064155612014,6
0.0941271445806163,1.26276061732772,1.31598507373408,7
0.295660570304316,0.587738508809112,1.14924119002505,8
0.215007697847244,0.658570962976221,1.16008133680681,9
0.618332400538504,-0.345452064504817,0.866582454271361,10
0.771392180599179,-0.601304595099312,0.771350123879507,11
0.734693514186224,-0.624885078679435,0.797793982781364,12
0.448860484891072,-0.442789082907543,0.837930895219627,1
0.523389121497703,-0.0491068600482032,0.967239287323826,2
0.733940305979428,0.368047953706202,1.11573391208674,3
0.592911843637793,-0.0361609161117699,0.963782485949694,4
0.166423177578588,-0.566065687796998,0.68067460903577,5
0.229333655043081,-0.489746510765096,0.696886963621463,6
0.548099600623602,0.44713077404012,1.11188712149009,7
0.51507698218736,1.23140449360367,1.25804222789415,8
0.57324492528285,0.683350847819322,1.14077766406228,9
0.316196409873397,1.13066159670748,1.29592882027663,10
0.417242766128218,0.371158987987431,1.13012243389261,11
0.323505015891978,-0.154841050701302,0.923869156570603,12
1.08204816288013,-0.982237618329374,0.658480920131532,1
1.26360097724832,-0.125601460569118,0.943060012687819,2
0.203478235985872,0.82818324877592,1.28765632991743,3
-0.0894910748940662,1.60077944203524,1.56053879037761,4
-0.312812292289718,0.904710807744932,1.27390535876421,5
0.808300540785912,-0.215021495799289,0.860332743804599,6
0.821839900848228,0.0287051214266327,1.0071829844755,7
1.10900404560572,-0.453620557651077,0.909750379241402,8
0.957130792379819,-0.417918322455096,0.913598436852702,9
0.98670258891318,-0.548024821598229,0.872305785041738,10
0.67360131498719,-0.521817699643221,0.83350632382068,11
1.08623027379167,-0.377201083232678,0.870160943084591,12
0.568555577815274,1.10727016174674,1.39545417105612,1
1.02628581028821,-0.504093859831185,0.835989407621452,2
0.165932778488022,-0.119983883816825,0.975081440945668,3
0.565524347111734,0.20713818976438,1.09744176406613,4
1.00540218317716,0.510910337122382,1.1677647865254,5
1.4158487611015,-0.289224466891917,0.858191439458974,6
0.459180354712601,0.999288213507773,1.25005543845283,7
0.801216727255832,-0.0783206376458819,1.00913034658098,8
1.09094265553114,-0.741072662788998,0.849622882496908,9
1.0969055676534,-0.951680047180177,0.805798850361522,10
0.519026767637476,0.687412750897941,1.32776227169324,11
0.659474700344122,1.48409667443337,1.52281791869115,12
-0.239543884865062,-0.234088730095076,0.917636490003961,1
-0.387809083806777,0.241318026410451,1.07337550387068,2
-0.210839953374034,0.170266525415673,1.04754293623127,3
0.578830971179944,0.516530473053099,1.20031186606249,4
0.751672632826126,0.391257803224778,1.28966968709641,5
0.566812954841762,0.606746558955303,1.37370296975013,6
-0.10962532188915,0.483776818273441,1.12105719128022,7
0.308540410447186,1.03366056360677,1.21930006626362,8
0.263809894716916,0.876744448211295,1.18881907941351,9
0.63118310390331,0.441627493693049,1.06009117725564,10
0.51894827068233,-0.179788664707567,0.921056307565441,11
0.530738763380405,-0.418966105399593,0.859990588403112,12
0.223476604148981,1.05487147884727,1.38232020268501,1
-0.045003545018836,1.07254494537952,1.39339601975923,2
0.0599768690968018,-0.240773962182799,0.924136148540701,3
-0.436501415020306,0.272089824028302,1.12370499261827,4
-0.131766163582939,0.644503661635621,1.35933322865921,5
0.0475655315115943,0.291141219689322,1.22417130785962,6
-0.716618840523231,1.34947566074562,1.33768408700094,7
-0.290266994405412,0.330316776967052,1.09977642044944,8
0.2153524759154,-0.230880068093608,0.964058970521592,9
0.438731255183542,-0.140315500216938,1.02588439924423,10
0.55481822226745,-0.0708823226500187,1.01511433719195,11
0.032380358666981,1.93407202182578,1.67371581914995,12
0.261282046928024,-0.943891944533753,0.664802512831595,1
-0.27536233183821,-1.16617961068693,0.605192882490711,2
-0.242605860496096,-0.624251678525116,0.79937107366515,3
0.0027044614705003,-0.99220180704255,0.609338033557945,4
-0.0133554055014338,-0.00792947609067261,1.13438156915731,5
-0.0919442548901355,0.26386290889339,1.25509932961468,6
1.38508801636833,-1.93990831634564,0.51456985277618,7
0.957877552948796,-1.23748382744134,0.703638080151606,8
0.539631921828164,-0.320952069077554,0.91690989976365,9
0.44712037645463,0.0706375426695786,0.996415026383947,10
0.497545722103581,-0.098851191708455,0.908805167890078,11
0.672060222858009,-1.07876946931357,0.623998132206821,12
0.34580506538046,-0.460386279680842,0.831561995384219,1
0.293709474851134,0.0234530736785312,0.989526145716216,2
0.171838433634124,0.552062769053647,1.1781809905147,3
0.34281908356393,0.499359667426633,1.19341306647069,4
0.0504103698063929,-0.00854875973272954,0.978198312640042,5
0.0522112249329892,0.298428890913742,1.09859400226162,6
-0.836221561209077,1.20217914780194,1.30082555747079,7
-0.244035932020192,0.394655473117093,1.10901722626079,8
0.231402714854134,-0.163092630465441,0.975874029275525,9
0.937419751448663,-1.09656176558926,0.703679793328276,10
1.01644782217156,-1.03823884588959,0.703150342478813,11
1.02382837893934,-1.30503069394425,0.551927217349173,12
0.0243815993217879,0.393964247936604,1.13578838862028,1
0.208621842608561,0.84325311551295,1.28434614444451,2
0.373356490332985,0.755920833033293,1.25304754888231,3
0.514110150199954,0.298398455595716,1.09387194877425,4
0.165727943463833,-0.0671611008211849,0.953592620779029,5
0.07937468220505,0.332431847109152,1.12374884213791,6
0.883525805158737,1.02965306388911,1.25765374279889,7
1.05350782309114,0.304838020685751,1.08671856466199,8
1.27589935099523,-0.51119368052141,0.89554276083444,9
1.31727687033178,-1.09535761136392,0.731903486833363,10
0.947249944451827,-1.08454533420302,0.71415740953515,11
0.373382316841569,-0.295437317879396,0.903158946644677,12
0.682790689263997,-1.30696145668772,0.538829001558331,1
0.182811017928109,-0.437814252211292,0.82213798587828,2
-0.244795584795272,0.231935959826596,1.06179742446953,3
0.335509040528233,1.07192775874583,1.39668964558382,4
0.523212412132796,0.218130510465241,1.0652237920496,5
0.523456215381838,0.770205093686985,1.3004450316871,6
0.157306473479962,-0.200971043317087,0.949710302119373,7
-0.415998797099854,1.80656806249928,1.35727034513435,8
0.230570881584812,0.59192680134834,1.09907092353645,9
0.0604622698502828,1.08013157559347,1.25176239498893,10
0.657576816191632,-0.320327704896932,0.951032515167715,11
0.743715919011532,-0.393075736868695,0.844902043998469,12
